,region,customer_age_class,basket_package_price_disc,internet_package_price_disc,basket_days_until_contract_end,count_previous_cancellations_0_18,internet_product_name,flag_churn
1970,1,10,52.96,52.96,30.0,0.0,57,0.0
1971,2,2,44.98,44.98,30.0,0.0,50,1.0
1972,2,4,17.99,17.99,30.0,0.0,35,1.0
1973,2,11,29.99,29.99,30.0,1.0,57,0.0
1974,2,5,49.97,49.97,30.0,0.0,55,0.0
1975,0,3,63.97,42.98,30.0,0.0,57,1.0
1976,1,4,58.97,58.97,30.0,0.0,50,0.0
1977,1,3,39.98,39.98,30.0,0.0,38,1.0
1978,2,8,52.93,52.94,30.0,0.0,56,0.0
1979,1,3,24.99,24.99,574.0,0.0,41,1.0
1980,2,7,29.99,29.99,30.0,0.0,57,1.0
1981,0,5,39.98,39.98,291.0,0.0,38,0.0
1982,2,8,44.98,44.98,30.0,0.0,55,0.0
1983,2,7,49.99,49.99,30.0,0.0,38,0.0
1984,2,2,44.98,44.98,30.0,0.0,55,1.0
1985,2,8,34.99,34.99,30.0,0.0,50,1.0
1986,2,3,34.99,34.99,30.0,0.0,50,0.0
1987,2,0,49.97,49.97,30.0,0.0,55,0.0
1988,2,4,34.99,34.99,30.0,0.0,50,0.0
1989,0,3,58.98,58.98,30.0,0.0,38,0.0
1990,2,7,54.99,54.99,30.0,0.0,50,0.0
1991,1,7,34.99,34.99,30.0,0.0,50,0.0
1992,2,2,44.98,44.98,30.0,0.0,55,1.0
1993,1,8,39.98,39.98,30.0,0.0,55,0.0
1994,2,8,42.98,42.98,30.0,0.0,57,0.0
1995,1,5,47.97,47.97,30.0,0.0,57,0.0
1996,1,1,29.99,29.99,30.0,0.0,57,0.0
1997,1,4,64.97,44.98,30.0,0.0,57,0.0
1998,2,8,42.98,39.99,697.0,0.0,57,0.0
1999,1,8,45.97,45.97,30.0,0.0,50,1.0
2000,2,3,34.99,34.99,30.0,0.0,50,0.0
2001,0,2,34.99,34.99,30.0,0.0,50,0.0
2002,2,8,42.98,42.98,30.0,0.0,57,1.0
2003,0,4,49.99,49.99,30.0,0.0,57,1.0
2004,1,11,34.99,34.99,30.0,0.0,50,0.0
2005,2,7,39.99,39.99,30.0,0.0,50,1.0
2006,2,5,44.98,44.98,30.0,0.0,55,1.0
2007,1,6,42.98,42.98,30.0,0.0,57,0.0
2008,1,3,49.97,49.97,30.0,0.0,55,1.0
2009,1,0,34.99,34.99,30.0,0.0,50,0.0
2010,2,5,24.99,24.99,30.0,0.0,41,1.0
2011,2,2,49.97,49.97,30.0,0.0,50,1.0
2012,2,12,34.99,34.99,30.0,0.0,50,0.0
2013,2,8,44.98,44.98,30.0,0.0,50,1.0
2014,2,4,54.99,54.99,30.0,0.0,50,1.0
2015,0,6,39.98,39.98,30.0,0.0,50,1.0
2016,1,4,39.99,39.99,30.0,0.0,50,1.0
2017,1,10,34.99,34.99,30.0,0.0,50,1.0
2018,1,2,34.99,34.99,30.0,0.0,50,1.0
2019,2,12,44.98,44.98,30.0,0.0,55,1.0
2020,2,9,44.98,44.98,30.0,0.0,55,1.0
2021,1,6,42.97,42.97,30.0,0.0,38,1.0
2022,1,8,49.97,49.97,30.0,0.0,55,0.0
2023,2,5,39.97,39.98,549.0,0.0,38,1.0
2024,1,7,74.95,49.97,30.0,0.0,55,0.0
2025,2,6,69.96,39.99,30.0,0.0,57,1.0
2026,1,12,25.0,25.0,30.0,0.0,50,0.0
2027,1,1,44.98,44.98,65.0,0.0,50,1.0
2028,0,2,42.97,42.97,30.0,0.0,50,1.0
2029,1,2,39.99,39.99,30.0,0.0,57,0.0
2030,0,7,45.97,45.97,30.0,0.0,50,1.0
2031,0,9,60.98,39.98,30.0,0.0,50,1.0
2032,1,3,39.99,39.99,30.0,0.0,50,0.0
2033,1,6,54.99,54.99,30.0,0.0,50,1.0
2034,1,5,44.98,44.98,30.0,0.0,55,1.0
2035,0,4,44.99,44.99,30.0,0.0,38,1.0
2036,2,3,39.99,39.99,30.0,0.0,57,1.0
2037,0,4,49.99,49.99,30.0,0.0,50,0.0
2038,2,2,54.99,54.99,30.0,0.0,50,1.0
2039,1,8,52.96,52.97,30.0,0.0,50,1.0
2040,0,8,49.96,49.96,30.0,0.0,57,0.0
2041,1,3,54.99,54.99,30.0,0.0,50,1.0
2042,1,7,39.99,39.99,30.0,0.0,50,1.0
2043,2,1,34.99,34.99,30.0,0.0,50,0.0
2044,2,5,44.98,44.98,30.0,0.0,50,0.0
2045,2,9,27.99,27.99,30.0,0.0,57,0.0
2046,0,6,49.97,39.98,696.0,0.0,55,0.0
2047,2,10,27.99,27.99,30.0,0.0,57,0.0
2048,0,2,32.97,32.97,30.0,1.0,50,1.0
2049,1,3,49.99,49.99,30.0,0.0,57,1.0
2050,2,6,68.97,38.98,30.0,0.0,50,0.0
2051,2,0,34.99,34.99,30.0,0.0,50,1.0
2052,2,10,34.99,34.99,30.0,0.0,50,0.0
2053,2,3,37.99,37.99,30.0,0.0,57,0.0
2054,0,11,44.98,44.98,30.0,0.0,50,0.0
2055,1,5,39.98,39.98,135.0,0.0,40,0.0
2056,2,11,54.98,54.98,30.0,0.0,38,0.0
2057,1,3,39.98,39.98,366.0,0.0,38,0.0
2058,2,4,55.98,34.99,30.0,0.0,50,0.0
2059,1,4,24.99,24.99,135.0,0.0,41,0.0
2060,2,1,39.98,39.98,30.0,0.0,38,1.0
2061,2,7,39.99,39.99,30.0,0.0,50,1.0
2062,1,3,39.98,39.98,30.0,0.0,57,0.0
2063,2,1,39.98,39.98,39.0,0.0,55,1.0
2064,2,7,29.99,29.99,30.0,0.0,57,1.0
2065,2,5,39.99,39.99,30.0,0.0,57,0.0
2066,2,12,32.95,32.95,30.0,0.0,11,0.0
2067,1,2,39.99,39.99,30.0,0.0,57,1.0
2068,1,5,43.98,43.98,30.0,0.0,50,0.0
2069,2,9,29.99,29.99,30.0,0.0,57,0.0
2070,2,2,38.98,38.98,30.0,0.0,50,1.0
2071,2,0,34.99,34.99,30.0,0.0,50,0.0
2072,2,3,52.98,52.98,30.0,0.0,50,1.0
2073,2,7,24.99,24.99,30.0,0.0,57,1.0
2074,0,7,29.98,29.98,126.0,0.0,38,0.0
2075,0,5,39.99,39.99,30.0,0.0,50,1.0
2076,2,4,40.97,40.97,592.0,0.0,41,0.0
2077,1,1,44.98,44.98,30.0,0.0,50,1.0
2078,0,6,34.98,34.98,30.0,0.0,57,1.0
2079,1,0,34.99,34.99,30.0,0.0,57,0.0
2080,2,9,42.97,42.97,30.0,0.0,50,0.0
2081,0,4,54.99,54.99,30.0,0.0,50,0.0
2082,2,2,39.99,39.99,30.0,0.0,50,0.0
2083,1,1,44.98,44.98,30.0,0.0,50,1.0
2084,2,2,29.99,29.99,30.0,0.0,57,0.0
2085,2,1,39.99,39.99,30.0,0.0,50,1.0
2086,2,3,39.99,39.99,30.0,0.0,50,1.0
2087,2,8,49.99,49.99,30.0,0.0,38,0.0
2088,2,4,39.99,39.99,30.0,0.0,50,0.0
2089,1,3,44.98,44.98,30.0,0.0,55,1.0
2090,2,5,39.99,39.99,30.0,0.0,50,1.0
2091,2,6,44.99,44.99,30.0,0.0,50,1.0
2092,1,12,34.99,34.99,30.0,0.0,50,0.0
2093,2,1,44.98,44.98,30.0,0.0,55,0.0
2094,1,7,44.98,44.98,30.0,0.0,55,1.0
2095,0,2,49.99,49.99,30.0,0.0,50,1.0
2096,2,5,39.97,39.98,30.0,0.0,55,0.0
2097,0,2,39.98,39.98,30.0,0.0,38,1.0
2098,2,3,39.99,39.99,30.0,0.0,50,0.0
2099,1,9,53.96,53.96,30.0,0.0,55,0.0
2100,2,10,42.97,42.97,30.0,0.0,50,1.0
2101,2,2,44.98,44.98,30.0,1.0,50,0.0
2102,1,1,59.98,49.99,30.0,0.0,50,0.0
2103,2,9,49.97,49.97,30.0,0.0,57,0.0
2104,2,11,44.98,44.98,30.0,0.0,55,0.0
2105,2,5,34.98,34.98,30.0,0.0,50,0.0
2106,2,2,39.99,39.99,30.0,0.0,50,1.0
2107,2,6,39.98,39.98,30.0,0.0,55,0.0
2108,2,8,69.96,44.97,30.0,0.0,55,0.0
2109,2,5,32.99,32.99,30.0,0.0,57,0.0
2110,2,7,37.99,37.99,30.0,0.0,57,1.0
2111,2,9,65.97,44.98,30.0,0.0,55,0.0
2112,0,2,44.98,44.98,30.0,0.0,50,1.0
2113,0,11,29.99,29.99,30.0,0.0,46,0.0
2114,2,6,42.98,42.98,30.0,0.0,57,0.0
2115,2,3,72.97,62.98,30.0,0.0,38,0.0
2116,2,1,39.98,39.98,165.0,0.0,38,0.0
2117,1,4,47.98,47.98,243.0,0.0,38,1.0
2118,1,5,39.98,39.98,30.0,0.0,38,0.0
2119,2,3,54.99,54.99,30.0,0.0,50,1.0
2120,2,2,44.98,44.98,30.0,0.0,55,0.0
2121,2,8,39.98,39.98,30.0,0.0,38,0.0
2122,1,3,39.99,39.99,30.0,0.0,50,0.0
2123,2,5,69.94,39.99,30.0,0.0,50,0.0
2124,2,3,44.98,44.98,30.0,0.0,50,0.0
2125,2,0,44.98,44.98,30.0,0.0,50,1.0
2126,2,4,44.98,44.98,30.0,0.0,50,1.0
2127,2,3,44.98,44.98,30.0,0.0,55,0.0
2128,1,1,39.99,39.99,30.0,0.0,50,1.0
2129,2,10,43.97,43.97,30.0,0.0,38,0.0
2130,2,6,39.99,39.99,30.0,0.0,50,1.0
2131,0,6,44.98,44.98,30.0,0.0,55,1.0
2132,2,2,39.99,39.99,30.0,0.0,50,0.0
2133,1,2,44.98,44.98,30.0,0.0,55,1.0
2134,1,4,32.99,32.99,30.0,0.0,57,1.0
2135,1,2,44.98,44.98,30.0,3.0,50,1.0
2136,2,3,39.99,39.99,30.0,0.0,50,0.0
2137,2,4,34.99,34.99,30.0,0.0,50,1.0
2138,0,1,39.98,39.98,30.0,0.0,38,1.0
2139,1,4,39.99,39.99,30.0,0.0,50,1.0
2140,2,9,0.0,0.0,30.0,0.0,48,0.0
2141,2,3,44.98,44.98,30.0,0.0,55,1.0
2142,2,9,29.99,29.99,30.0,0.0,57,0.0
2143,2,6,54.99,54.99,30.0,0.0,50,0.0
2144,0,8,47.98,47.98,30.0,0.0,57,0.0
2145,2,9,58.98,58.98,30.0,0.0,50,0.0
2146,2,8,51.97,43.98,30.0,0.0,50,0.0
2147,1,6,49.97,49.97,30.0,0.0,55,0.0
2148,0,4,44.97,44.97,30.0,0.0,55,0.0
2149,1,4,39.99,39.99,30.0,0.0,57,1.0
2150,0,0,44.98,44.98,30.0,0.0,50,0.0
2151,1,6,34.99,34.99,30.0,0.0,50,0.0
2152,1,9,47.95,47.96,30.0,0.0,57,1.0
2153,2,6,34.99,34.99,30.0,0.0,57,1.0
2154,1,12,0.0,0.0,30.0,0.0,50,0.0
2155,1,6,49.99,49.99,30.0,0.0,38,0.0
2156,2,9,24.99,24.99,583.0,0.0,40,0.0
2157,2,3,49.99,49.99,30.0,0.0,38,0.0
2158,1,4,39.99,39.99,30.0,0.0,50,1.0
2159,2,5,44.98,44.98,30.0,0.0,50,0.0
2160,1,3,44.98,44.98,30.0,0.0,55,1.0
2161,2,1,39.99,39.99,30.0,0.0,50,0.0
2162,2,10,34.99,34.99,30.0,0.0,50,0.0
2163,1,10,24.99,24.99,30.0,0.0,57,0.0
2164,2,1,34.99,34.99,30.0,0.0,50,1.0
2165,1,5,44.97,44.97,30.0,0.0,55,0.0
2166,1,11,39.99,39.99,30.0,0.0,50,0.0
2167,2,1,39.98,39.98,30.0,0.0,50,0.0
2168,1,1,34.99,34.99,30.0,0.0,50,1.0
2169,2,12,50.95,29.99,30.0,0.0,57,0.0
2170,2,9,47.99,47.99,30.0,0.0,57,0.0
2171,0,9,69.98,39.99,30.0,0.0,50,0.0
2172,1,4,34.99,34.99,30.0,0.0,41,0.0
2173,1,3,29.99,29.99,30.0,0.0,57,1.0
2174,1,4,34.99,34.99,30.0,0.0,50,1.0
2175,2,3,29.98,29.98,30.0,0.0,50,1.0
2176,2,12,39.98,39.98,30.0,0.0,50,0.0
2177,2,11,37.99,37.99,30.0,0.0,57,1.0
2178,1,3,44.98,44.98,30.0,0.0,50,0.0
2179,2,6,44.98,44.98,30.0,0.0,55,1.0
2180,2,3,37.99,37.99,30.0,0.0,57,0.0
2181,1,5,65.98,44.98,30.0,0.0,55,0.0
2182,2,5,47.97,47.97,30.0,0.0,20,0.0
2183,1,4,37.99,37.99,30.0,0.0,57,0.0
2184,2,4,44.98,44.98,30.0,0.0,55,1.0
2185,2,10,24.99,24.99,30.0,0.0,45,1.0
2186,2,1,47.99,47.99,30.0,0.0,57,1.0
2187,2,1,34.99,34.99,30.0,0.0,50,0.0
2188,1,6,34.99,34.99,30.0,0.0,50,1.0
2189,2,1,44.99,44.99,30.0,0.0,38,1.0
2190,2,12,53.98,53.98,30.0,0.0,57,0.0
2191,1,6,72.95,39.98,30.0,0.0,55,1.0
2192,1,4,49.99,49.99,30.0,0.0,50,0.0
2193,0,4,34.99,34.99,30.0,0.0,50,0.0
2194,1,5,44.98,44.98,30.0,0.0,55,1.0
2195,1,5,44.98,44.98,30.0,0.0,50,1.0
2196,2,1,39.98,39.98,574.0,0.0,38,0.0
2197,2,11,39.99,39.99,30.0,0.0,50,1.0
2198,2,0,44.98,44.98,30.0,0.0,55,0.0
2199,1,7,49.97,49.97,30.0,0.0,55,1.0
2200,0,3,39.98,39.98,157.0,0.0,40,1.0
2201,0,3,39.99,39.99,30.0,0.0,57,0.0
2202,1,1,39.98,39.98,30.0,0.0,38,1.0
2203,2,6,47.98,47.98,30.0,0.0,38,0.0
2204,2,4,44.98,44.98,30.0,0.0,55,0.0
2205,1,1,44.98,44.98,30.0,0.0,50,0.0
2206,1,5,44.98,44.98,30.0,0.0,55,1.0
2207,1,3,37.98,37.98,30.0,0.0,57,1.0
2208,1,12,32.97,32.97,30.0,0.0,11,0.0
2209,2,7,50.98,50.98,30.0,0.0,50,1.0
2210,2,0,34.99,34.99,30.0,0.0,50,1.0
2211,1,10,49.99,49.99,30.0,0.0,38,0.0
2212,1,1,59.98,59.98,30.0,0.0,50,1.0
2213,1,7,24.99,24.99,30.0,0.0,45,1.0
2214,1,4,44.98,44.98,30.0,0.0,57,1.0
2215,1,6,29.99,29.99,30.0,0.0,57,1.0
2216,2,0,32.98,32.98,30.0,0.0,57,1.0
2217,2,1,37.99,37.99,30.0,0.0,50,1.0
2218,2,3,39.99,39.99,30.0,0.0,57,1.0
2219,2,10,34.99,34.99,30.0,0.0,50,1.0
2220,1,7,32.99,32.99,30.0,0.0,57,0.0
2221,0,11,64.97,44.98,30.0,0.0,50,0.0
2222,1,1,39.99,39.99,30.0,0.0,38,1.0
2223,1,2,44.98,44.98,30.0,0.0,55,1.0
2224,1,8,44.98,44.98,30.0,0.0,55,0.0
2225,2,0,47.97,47.97,30.0,0.0,55,1.0
2226,1,3,44.98,44.98,30.0,0.0,55,0.0
2227,1,7,29.99,29.99,30.0,0.0,57,0.0
2228,2,1,39.99,39.99,30.0,0.0,50,0.0
2229,2,3,34.99,34.99,30.0,0.0,50,1.0
2230,2,6,49.99,49.99,30.0,0.0,38,0.0
2231,1,7,0.0,0.0,30.0,0.0,48,1.0
2232,2,3,29.99,29.99,30.0,0.0,57,1.0
2233,2,6,54.97,54.97,30.0,0.0,50,1.0
2234,1,7,39.98,39.98,30.0,0.0,38,1.0
2235,2,3,69.96,49.99,30.0,0.0,50,1.0
2236,2,8,53.96,53.96,30.0,0.0,55,0.0
2237,2,6,49.97,49.97,30.0,0.0,55,1.0
2238,2,3,44.98,44.98,30.0,0.0,55,0.0
2239,1,6,34.99,34.99,30.0,0.0,50,1.0
2240,2,10,32.99,32.99,30.0,0.0,57,0.0
2241,0,3,53.96,53.96,30.0,0.0,55,1.0
2242,1,2,39.99,39.99,30.0,0.0,50,0.0
2243,1,2,39.98,39.98,38.0,0.0,38,0.0
2244,1,9,34.99,34.99,30.0,0.0,57,0.0
2245,0,2,39.99,39.99,30.0,0.0,57,1.0
2246,2,4,39.99,39.99,30.0,0.0,50,0.0
2247,1,8,39.99,39.99,30.0,0.0,50,1.0
2248,2,3,39.99,39.99,30.0,0.0,50,1.0
2249,1,6,49.99,49.99,30.0,0.0,50,1.0
2250,2,8,34.99,34.99,30.0,0.0,50,0.0
2251,1,8,42.98,42.98,30.0,0.0,57,1.0
2252,0,1,39.98,39.98,165.0,0.0,38,0.0
2253,2,2,39.99,39.99,109.0,0.0,55,1.0
2254,2,4,34.99,34.99,30.0,0.0,50,1.0
2255,1,1,49.99,49.99,30.0,0.0,50,0.0
2256,2,7,49.99,49.99,30.0,0.0,50,0.0
2257,1,2,32.99,32.99,30.0,0.0,40,1.0
2258,1,1,58.98,58.98,30.0,0.0,50,0.0
2259,2,7,53.98,53.98,30.0,0.0,50,0.0
2260,1,4,19.99,19.99,30.0,0.0,28,0.0
2261,1,5,44.98,44.98,30.0,0.0,55,0.0
2262,2,0,34.99,34.99,30.0,0.0,50,1.0
2263,1,1,44.98,44.98,30.0,0.0,55,1.0
2264,2,2,39.99,39.99,30.0,0.0,57,0.0
2265,1,5,32.99,32.99,30.0,0.0,57,1.0
2266,2,9,65.97,44.98,30.0,0.0,55,1.0
2267,2,3,39.99,39.99,30.0,0.0,57,0.0
2268,2,4,54.99,54.99,30.0,0.0,50,1.0
2269,2,2,39.99,39.99,30.0,0.0,52,1.0
2270,2,4,32.99,32.99,30.0,0.0,57,0.0
2271,2,9,39.98,39.98,30.0,0.0,38,1.0
2272,2,7,54.99,54.99,30.0,0.0,50,1.0
2273,2,1,39.99,39.99,30.0,1.0,50,0.0
2274,0,2,34.99,34.99,30.0,0.0,50,0.0
2275,2,2,44.98,44.98,30.0,0.0,55,1.0
2276,1,3,49.98,49.98,30.0,0.0,38,0.0
2277,2,6,34.99,34.99,30.0,0.0,50,1.0
2278,1,5,64.98,64.98,30.0,0.0,38,0.0
2279,2,2,54.99,54.99,30.0,0.0,50,0.0
2280,1,1,44.98,44.98,30.0,0.0,50,1.0
2281,2,1,54.99,54.99,30.0,0.0,50,1.0
2282,2,6,42.98,42.98,30.0,0.0,57,0.0
2283,2,5,34.99,34.99,30.0,0.0,50,0.0
2284,1,1,44.98,44.98,30.0,0.0,55,0.0
2285,1,6,59.98,39.99,30.0,0.0,50,1.0
2286,1,3,34.99,34.99,30.0,0.0,50,0.0
2287,2,3,42.98,42.98,30.0,0.0,7,1.0
2288,2,7,54.99,54.99,30.0,0.0,50,1.0
2289,0,6,55.98,34.99,30.0,0.0,57,0.0
2290,1,4,34.99,34.99,30.0,0.0,50,0.0
2291,2,12,63.95,42.97,30.0,0.0,50,0.0
2292,2,1,39.98,39.98,30.0,0.0,50,1.0
2293,2,6,49.97,49.97,30.0,0.0,55,1.0
2294,2,4,44.98,44.98,30.0,0.0,55,1.0
2295,0,6,42.98,42.98,30.0,0.0,57,1.0
2296,2,4,42.98,42.98,30.0,0.0,7,0.0
2297,2,6,54.98,29.99,30.0,0.0,57,0.0
2298,0,3,34.99,34.99,30.0,0.0,50,0.0
2299,1,5,44.98,44.98,30.0,0.0,55,1.0
2300,2,1,34.99,34.99,30.0,0.0,50,0.0
2301,2,7,29.99,29.99,30.0,0.0,57,1.0
2302,2,2,34.99,34.99,30.0,0.0,50,0.0
2303,1,5,32.99,32.99,30.0,0.0,57,0.0
2304,2,7,49.97,49.97,30.0,0.0,55,1.0
2305,1,3,34.99,34.99,30.0,0.0,50,1.0
2306,0,12,29.98,29.98,30.0,0.0,35,0.0
2307,1,3,44.98,44.98,30.0,0.0,55,0.0
2308,2,6,59.98,39.99,30.0,0.0,57,0.0
2309,2,3,32.99,32.99,30.0,0.0,57,0.0
2310,2,3,29.99,29.99,30.0,0.0,57,1.0
2311,2,1,39.99,39.99,30.0,0.0,50,1.0
2312,2,5,44.99,44.99,186.0,0.0,38,1.0
2313,2,3,39.99,39.99,30.0,0.0,57,1.0
2314,2,4,19.99,19.99,30.0,0.0,26,1.0
2315,2,7,24.99,24.99,30.0,0.0,57,1.0
2316,2,3,39.99,39.99,30.0,0.0,57,0.0
2317,2,0,0.0,0.0,30.0,0.0,48,0.0
2318,2,1,60.98,39.99,30.0,0.0,50,0.0
2319,1,2,37.98,37.98,152.0,0.0,38,0.0
2320,0,3,39.99,39.99,30.0,0.0,50,1.0
2321,2,1,54.99,54.99,30.0,0.0,50,0.0
2322,2,0,44.98,44.98,30.0,0.0,50,1.0
2323,2,7,59.98,59.98,30.0,0.0,57,0.0
2324,2,3,42.97,42.97,30.0,0.0,50,1.0
2325,1,1,34.99,34.99,30.0,0.0,50,1.0
2326,1,1,44.98,44.98,30.0,0.0,57,0.0
2327,2,8,44.99,44.99,259.0,0.0,40,0.0
2328,2,1,54.99,54.99,30.0,0.0,50,1.0
2329,2,2,34.99,34.99,30.0,0.0,50,1.0
2330,2,3,44.98,44.98,30.0,0.0,50,0.0
2331,2,2,44.98,44.98,30.0,0.0,55,1.0
2332,2,2,44.98,44.98,30.0,0.0,55,0.0
2333,2,3,44.98,44.98,30.0,0.0,50,1.0
2334,1,3,39.99,39.99,30.0,0.0,50,0.0
2335,2,3,44.98,44.98,30.0,0.0,50,1.0
2336,2,3,34.99,34.99,30.0,0.0,50,1.0
2337,1,2,32.99,32.99,192.0,0.0,40,0.0
2338,1,2,44.98,44.98,30.0,0.0,50,0.0
2339,2,2,39.99,39.99,30.0,0.0,50,1.0
2340,0,9,32.99,32.99,30.0,0.0,57,0.0
2341,2,9,34.99,34.99,30.0,0.0,50,0.0
2342,1,7,34.99,34.99,30.0,0.0,50,0.0
2343,1,2,44.98,44.98,30.0,0.0,50,1.0
2344,1,7,49.97,49.97,30.0,0.0,50,0.0
2345,2,4,79.97,49.99,30.0,0.0,57,0.0
2346,0,2,44.98,44.98,30.0,0.0,50,1.0
2347,1,1,44.98,44.98,30.0,0.0,55,1.0
2348,2,9,42.97,42.98,30.0,0.0,57,1.0
2349,1,3,54.98,39.99,30.0,0.0,50,0.0
2350,2,3,44.98,44.98,30.0,0.0,50,0.0
2351,2,4,49.99,49.99,30.0,0.0,38,0.0
2352,2,11,34.98,34.98,30.0,0.0,50,1.0
2353,2,1,44.98,44.98,30.0,0.0,55,1.0
2354,2,9,44.98,44.98,30.0,0.0,50,0.0
2355,0,1,44.98,44.98,30.0,0.0,55,0.0
2356,2,2,39.98,39.98,30.0,0.0,50,0.0
2357,2,2,39.98,39.98,135.0,0.0,38,0.0
2358,2,11,27.99,27.99,30.0,0.0,57,0.0
2359,2,3,54.99,54.99,30.0,0.0,50,1.0
2360,2,4,44.98,44.98,30.0,0.0,55,1.0
2361,0,2,44.98,44.98,30.0,0.0,50,1.0
2362,2,7,39.99,39.99,30.0,0.0,50,0.0
2363,0,1,32.99,32.99,30.0,0.0,57,0.0
2364,2,1,44.98,44.98,30.0,0.0,57,1.0
2365,2,1,34.99,34.99,30.0,0.0,50,1.0
2366,2,12,32.99,32.99,30.0,0.0,57,1.0
2367,0,1,59.99,59.99,30.0,0.0,16,0.0
2368,1,0,44.98,44.98,30.0,0.0,55,1.0
2369,1,4,44.98,44.98,30.0,0.0,50,1.0
2370,2,8,37.98,37.98,30.0,0.0,57,1.0
2371,2,4,47.97,47.97,155.0,0.0,38,1.0
2372,2,4,39.99,39.99,30.0,0.0,50,1.0
2373,1,2,49.99,49.99,30.0,0.0,50,0.0
2374,1,5,44.98,44.98,30.0,0.0,55,1.0
2375,1,7,49.99,49.99,30.0,0.0,50,1.0
2376,2,7,62.96,62.96,30.0,0.0,50,0.0
2377,1,1,29.99,29.99,30.0,0.0,50,1.0
2378,2,8,34.99,34.99,30.0,0.0,50,0.0
2379,2,3,49.97,49.97,30.0,0.0,55,1.0
2380,1,12,44.98,44.98,30.0,0.0,50,1.0
2381,2,10,37.99,37.99,30.0,0.0,57,0.0
2382,1,12,44.98,44.98,30.0,0.0,55,1.0
2383,2,10,54.99,54.99,30.0,0.0,50,0.0
2384,2,5,34.99,34.99,30.0,0.0,50,1.0
2385,2,2,49.97,49.97,30.0,0.0,55,0.0
2386,2,9,44.98,44.98,30.0,0.0,55,1.0
2387,1,8,34.99,34.99,30.0,0.0,50,1.0
2388,1,0,34.99,34.99,30.0,0.0,50,0.0
2389,2,10,34.97,34.98,30.0,0.0,50,0.0
2390,2,3,34.99,34.99,30.0,0.0,50,1.0
2391,2,10,51.94,30.95,30.0,0.0,50,0.0
2392,2,9,42.98,42.98,30.0,0.0,57,0.0
2393,2,2,39.98,39.98,30.0,0.0,50,0.0
2394,2,4,44.98,44.98,30.0,0.0,50,1.0
2395,2,1,39.99,39.99,30.0,0.0,50,1.0
2396,2,6,49.97,49.97,30.0,0.0,55,0.0
2397,2,4,44.98,44.98,7.0,0.0,38,0.0
2398,2,1,44.98,44.98,30.0,0.0,55,0.0
2399,2,2,49.99,49.99,30.0,0.0,50,1.0
2400,1,2,44.98,44.98,30.0,0.0,50,1.0
2401,2,3,44.98,44.98,30.0,0.0,55,1.0
2402,2,1,39.99,39.99,30.0,0.0,50,1.0
2403,2,6,34.99,34.99,30.0,0.0,50,1.0
2404,2,6,24.99,24.99,30.0,0.0,45,0.0
2405,2,1,54.99,54.99,30.0,0.0,50,1.0
2406,1,7,44.98,44.98,30.0,0.0,55,0.0
2407,0,8,39.99,39.99,30.0,0.0,50,1.0
2408,2,5,24.99,24.99,30.0,0.0,45,1.0
2409,1,9,39.99,39.99,30.0,0.0,50,0.0
2410,1,1,34.99,34.99,30.0,0.0,50,0.0
2411,1,1,61.49,34.99,30.0,0.0,50,1.0
2412,0,2,39.99,39.99,30.0,0.0,50,1.0
2413,2,9,29.99,29.99,30.0,0.0,57,0.0
2414,1,11,49.97,49.97,30.0,0.0,55,0.0
2415,2,9,49.99,49.99,30.0,0.0,38,1.0
2416,2,4,42.98,42.98,30.0,0.0,7,1.0
2417,2,7,49.94,39.98,577.0,0.0,38,1.0
2418,1,1,39.99,39.99,30.0,0.0,50,1.0
2419,2,3,39.99,39.99,30.0,0.0,50,1.0
2420,1,10,49.97,49.97,30.0,0.0,55,1.0
2421,2,1,39.99,39.99,30.0,0.0,57,0.0
2422,2,4,44.98,44.98,30.0,0.0,55,0.0
2423,2,7,54.99,54.99,30.0,0.0,50,0.0
2424,1,5,44.98,44.98,30.0,0.0,50,1.0
2425,2,8,44.98,44.98,30.0,0.0,55,1.0
2426,2,3,32.99,32.99,30.0,0.0,57,0.0
2427,1,2,24.99,24.99,30.0,0.0,50,1.0
2428,2,7,24.99,24.99,130.0,0.0,41,0.0
2429,2,1,39.99,39.99,30.0,0.0,50,1.0
2430,2,3,65.97,44.98,30.0,0.0,55,1.0
2431,2,7,54.97,44.98,30.0,0.0,57,1.0
2432,0,10,44.98,44.98,30.0,0.0,55,0.0
2433,2,11,37.98,37.98,30.0,0.0,57,1.0
2434,2,1,39.98,39.98,30.0,0.0,55,0.0
2435,0,6,39.99,39.99,30.0,0.0,50,1.0
2436,2,2,49.99,49.99,30.0,0.0,50,1.0
2437,0,9,37.97,37.97,30.0,0.0,50,1.0
2438,0,12,34.99,34.99,30.0,0.0,50,1.0
2439,1,2,34.99,34.99,30.0,0.0,50,1.0
2440,1,3,44.98,44.98,30.0,0.0,55,0.0
2441,2,0,44.98,44.98,30.0,0.0,55,0.0
2442,2,8,49.97,49.97,30.0,0.0,38,1.0
2443,0,6,39.98,39.98,30.0,0.0,50,1.0
2444,2,10,44.98,44.98,30.0,0.0,50,0.0
2445,1,1,34.99,34.99,30.0,0.0,50,1.0
2446,1,0,44.98,44.98,30.0,0.0,55,1.0
2447,2,2,44.98,44.98,30.0,0.0,50,1.0
2448,1,7,29.99,29.99,30.0,0.0,50,1.0
2449,1,3,29.99,29.99,30.0,0.0,57,0.0
