region,customer_age_class,basket_package_price_disc,internet_package_price_disc,basket_days_until_contract_end,count_previous_cancellations_0_18,internet_product_name,flag_churn
NRW,18 - 24,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
HSN,40 - 44,39.99,39.99,30.0,0.0,VF RIP U-TREUE  ,1.0
NRW,70 - 74,29.99,29.99,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,60 - 64,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,35 - 39,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,25 - 29,39.98,39.98,646.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,40 - 44,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
NRW,35 - 39,44.97,44.97,30.0,0.0,VF CABLEMAX     ,0.0
NRW,60 - 64,47.97,47.99,30.0,0.0,VF RIP U-TREUE  ,1.0
KBW,30 - 34,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,80 and over,59.98,39.99,30.0,0.0,VF RIP U-TREUE  ,1.0
NRW,35 - 39,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,70 - 74,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
KBW,35 - 39,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
HSN,25 - 29,61.97,30.97,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,40 - 44,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,40 - 44,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
HSN,30 - 34,52.98,52.98,30.0,0.0,VF RIP U-TREUE  ,0.0
KBW,40 - 44,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,50 - 54,42.98,42.98,30.0,0.0,VF RIP U-TREUE  ,1.0
KBW,35 - 39,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
HSN,30 - 34,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
NRW,80 and over,62.98,62.98,30.0,0.0,VF RIP U-TREUE  ,1.0
HSN,30 - 34,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,45 - 49,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,45 - 49,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
HSN,40 - 44,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,30 - 34,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,35 - 39,39.99,39.99,30.0,0.0,VF RIP U-TREUE  ,0.0
HSN,55 - 59,57.97,37.99,30.0,0.0,VF RIP U-TREUE  ,0.0
KBW,55 - 59,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,40 - 44,44.97,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,45 - 49,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
NRW,75 - 79,42.97,42.97,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,55 - 59,49.99,49.99,30.0,0.0,VF RIP U-TREUE  ,1.0
NRW,55 - 59,57.96,42.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
HSN,35 - 39,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
HSN,45 - 49,32.99,32.99,30.0,0.0,VF RIP U-TREUE  ,1.0
KBW,50 - 54,39.99,39.99,30.0,0.0,VF RIP U-TREUE  ,1.0
NRW,55 - 59,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,60 - 64,42.97,42.97,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
HSN,35 - 39,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,55 - 59,52.97,52.97,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
HSN,18 - 24,37.98,37.98,59.0,0.0,GIGAZUHAUSE KABEL ,1.0
KBW,55 - 59,58.98,58.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
HSN,45 - 49,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,80 and over,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
HSN,35 - 39,49.97,49.97,30.0,0.0,VF CABLEMAX     ,1.0
HSN,60 - 64,58.98,58.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,40 - 44,39.98,39.98,30.0,0.0,VF RIP U-TREUE  ,1.0
NRW,60 - 64,42.97,42.97,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,55 - 59,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,60 - 64,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
NRW,60 - 64,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,65 - 69,34.99,34.99,30.0,0.0,VF RIP U-TREUE  ,1.0
HSN,60 - 64,75.97,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,60 - 64,69.96,44.98,30.0,0.0,VF CABLEMAX     ,1.0
KBW,80 and over,39.98,39.98,30.0,0.0,VF CABLEMAX     ,1.0
KBW,40 - 44,44.98,44.98,30.0,0.0,VF CABLEMAX     ,0.0
NRW,45 - 49,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,30 - 34,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,60 - 64,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,30 - 34,44.98,44.98,30.0,0.0,GIGAZUHAUSE KABEL ,0.0
KBW,25 - 29,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
HSN,18 - 24,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
HSN,25 - 29,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,50 - 54,42.97,42.97,30.0,0.0,GIGAZUHAUSE KABEL ,0.0
NRW,40 - 44,39.98,39.98,30.0,0.0,VF CABLEMAX     ,1.0
NRW,65 - 69,40.97,40.98,30.0,0.0,VF RIP U-TREUE  ,0.0
KBW,40 - 44,39.98,39.98,30.0,0.0,VF CABLEMAX     ,1.0
NRW,40 - 44,39.99,39.99,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,18 - 24,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,35 - 39,54.97,44.98,30.0,0.0,VF CABLEMAX     ,1.0
KBW,80 and over,42.86,42.86,30.0,0.0,2PLAY        ,0.0
KBW,45 - 49,19.99,19.99,30.0,0.0,EAZY       ,0.0
NRW,40 - 44,37.99,37.99,30.0,0.0,VF RIP U-TREUE  ,1.0
NRW,65 - 69,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
NRW,50 - 54,49.99,49.99,30.0,0.0,GIGAZUHAUSE KABEL ,0.0
KBW,50 - 54,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,60 - 64,49.97,49.97,30.0,0.0,VF CABLEMAX     ,1.0
NRW,55 - 59,51.96,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
HSN,35 - 39,53.98,32.99,30.0,0.0,VF RIP U-TREUE  ,1.0
NRW,25 - 29,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,30 - 34,49.98,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,30 - 34,54.97,44.98,30.0,0.0,VF CABLEMAX     ,1.0
HSN,40 - 44,44.99,44.99,30.0,0.0,VF RIP U-TREUE  ,1.0
HSN,50 - 54,44.98,44.98,30.0,0.0,VF CABLEMAX     ,0.0
NRW,25 - 29,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,35 - 39,27.99,27.99,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,40 - 44,47.99,47.99,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,25 - 29,44.97,44.97,30.0,0.0,GIGAZUHAUSE KABEL ,1.0
KBW,35 - 39,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,55 - 59,42.34,42.97,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,45 - 49,54.98,54.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
HSN,55 - 59,44.98,44.98,30.0,0.0,VF CABLEMAX     ,0.0
NRW,60 - 64,47.97,47.97,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
HSN,70 - 74,48.97,48.97,30.0,0.0,VF CABLEMAX     ,0.0
NRW,35 - 39,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,30 - 34,34.98,24.99,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,25 - 29,44.98,44.98,30.0,0.0,VF CABLEMAX     ,0.0
NRW,40 - 44,44.98,44.98,30.0,0.0,VF CABLEMAX     ,0.0
KBW,70 - 74,59.98,59.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,35 - 39,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,55 - 59,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,30 - 34,29.98,29.98,30.0,0.0,INTERNET PREMIUM     ,0.0
KBW,40 - 44,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,50 - 54,57.96,37.98,30.0,0.0,VF RIP U-TREUE  ,1.0
HSN,35 - 39,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,65 - 69,35.93,35.95,30.0,0.0,3PLAY PLUS       ,1.0
KBW,50 - 54,49.99,49.99,30.0,0.0,GIGAZUHAUSE TREUE B ,0.0
NRW,75 - 79,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,40 - 44,39.99,39.99,30.0,0.0,VF RIP U-TREUE  ,1.0
KBW,30 - 34,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
NRW,30 - 34,32.99,32.99,30.0,0.0,VF RIP U-TREUE  ,0.0
HSN,50 - 54,44.97,44.98,30.0,0.0,VF CABLEMAX     ,0.0
HSN,45 - 49,68.9,47.9,30.0,0.0,3PLAY PLUS       ,1.0
NRW,80 and over,27.97,27.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,25 - 29,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
HSN,40 - 44,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
HSN,55 - 59,42.97,42.97,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,55 - 59,44.97,44.97,30.0,0.0,VF CABLEMAX     ,0.0
NRW,50 - 54,54.98,54.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
HSN,55 - 59,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,35 - 39,49.97,49.97,30.0,0.0,VF CABLEMAX     ,0.0
NRW,80 and over,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,35 - 39,44.98,29.99,30.0,0.0,VF RIP U-TREUE  ,1.0
KBW,25 - 29,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,50 - 54,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
NRW,40 - 44,27.99,27.99,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,70 - 74,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,45 - 49,44.99,44.99,30.0,0.0,GIGAZUHAUSE KABEL ,1.0
KBW,30 - 34,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,60 - 64,49.97,49.97,30.0,0.0,VF CABLEMAX     ,0.0
HSN,35 - 39,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,25 - 29,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,35 - 39,49.98,49.98,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,40 - 44,24.99,24.99,30.0,0.0,VF RIP U-TREUE  ,1.0
HSN,35 - 39,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,40 - 44,42.98,42.98,30.0,0.0,VF RIP U-TREUE  ,0.0
KBW,60 - 64,54.98,54.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,40 - 44,59.97,59.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,65 - 69,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,55 - 59,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,35 - 39,37.99,37.99,30.0,0.0,VF RIP U-TREUE  ,0.0
HSN,30 - 34,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
HSN,55 - 59,39.99,39.99,30.0,0.0,VF RIP U-TREUE  ,1.0
KBW,50 - 54,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,40 - 44,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,25 - 29,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
NRW,50 - 54,47.98,47.98,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,40 - 44,39.98,39.98,30.0,0.0,VF RIP U-TREUE  ,1.0
KBW,25 - 29,69.63,44.98,30.0,0.0,VF CABLEMAX     ,0.0
KBW,30 - 34,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,80 and over,34.99,37.99,30.0,0.0,VF RIP U-TREUE  ,1.0
HSN,60 - 64,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,60 - 64,34.99,34.99,30.0,0.0,VF RIP U-TREUE  ,0.0
KBW,40 - 44,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,30 - 34,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,45 - 49,39.98,39.98,99.0,0.0,GIGAZUHAUSE TREUE B ,0.0
KBW,50 - 54,52.97,52.98,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,25 - 29,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
HSN,60 - 64,61.96,44.98,30.0,0.0,VF CABLEMAX     ,1.0
KBW,80 and over,32.95,32.95,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,35 - 39,50.96,35.96,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,65 - 69,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,35 - 39,39.98,39.98,30.0,0.0,VF CABLEMAX     ,0.0
NRW,80 and over,37.99,37.99,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,70 - 74,32.99,32.99,30.0,0.0,VF RIP U-TREUE  ,0.0
KBW,25 - 29,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
KBW,30 - 34,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,40 - 44,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
NRW,30 - 34,24.99,24.99,30.0,0.0,INTERNET COMFORT     ,1.0
KBW,25 - 29,32.99,32.99,30.0,0.0,VF RIP U-TREUE  ,0.0
KBW,50 - 54,52.97,52.97,30.0,0.0,VF RIP U-TREUE  ,0.0
HSN,45 - 49,34.99,34.99,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,35 - 39,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
KBW,70 - 74,29.99,29.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,35 - 39,42.97,42.97,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,35 - 39,39.98,39.98,30.0,0.0,VF CABLEMAX     ,1.0
NRW,40 - 44,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,25 - 29,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
HSN,35 - 39,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,55 - 59,44.97,44.97,30.0,0.0,VF CABLEMAX     ,0.0
HSN,50 - 54,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,40 - 44,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,35 - 39,29.99,29.99,30.0,0.0,VF RIP U-TREUE  ,1.0
HSN,65 - 69,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,25 - 29,39.98,39.98,30.0,0.0,VF CABLEMAX     ,1.0
NRW,40 - 44,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,65 - 69,65.97,44.98,30.0,0.0,VF RIP U-TREUE  ,0.0
HSN,80 and over,80.96,49.97,30.0,0.0,VF RIP U-TREUE  ,0.0
KBW,60 - 64,42.98,42.98,30.0,0.0,VF RIP U-TREUE  ,0.0
KBW,40 - 44,54.98,54.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,30 - 34,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,80 and over,63.96,42.97,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,55 - 59,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,65 - 69,57.98,59.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,65 - 69,49.97,49.97,30.0,0.0,VF CABLEMAX     ,1.0
HSN,70 - 74,24.99,24.99,30.0,0.0,INTERNET COMFORT     ,0.0
NRW,35 - 39,42.98,42.98,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,75 - 79,54.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,25 - 29,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,55 - 59,49.98,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,80 and over,38.98,38.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,75 - 79,47.98,47.98,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,25 - 29,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,40 - 44,39.99,39.99,30.0,0.0,VF RIP U-TREUE  ,1.0
NRW,40 - 44,0.0,0.0,30.0,0.0,MMA        ,0.0
KBW,60 - 64,44.98,44.98,30.0,0.0,VF CABLEMAX     ,0.0
KBW,25 - 29,44.98,44.98,30.0,0.0,VF CABLEMAX     ,0.0
HSN,55 - 59,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,40 - 44,39.98,39.98,30.0,0.0,VF CABLEMAX     ,1.0
KBW,50 - 54,37.99,37.99,30.0,0.0,VF RIP U-TREUE  ,1.0
HSN,35 - 39,44.99,44.99,49.0,0.0,GIGAZUHAUSE KABEL ,0.0
HSN,65 - 69,59.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
HSN,60 - 64,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,75 - 79,40.97,24.99,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,45 - 49,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,35 - 39,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,35 - 39,24.99,24.99,30.0,0.0,INTERNET COMFORT     ,0.0
KBW,45 - 49,46.99,39.99,30.0,0.0,VF RIP U-TREUE  ,1.0
KBW,40 - 44,59.99,59.99,30.0,0.0,GIGAZUHAUSE KABEL ,1.0
NRW,40 - 44,49.99,49.99,30.0,0.0,GIGAZUHAUSE KABEL ,0.0
KBW,30 - 34,29.99,29.99,30.0,0.0,INTERNET PREMIUM     ,1.0
NRW,25 - 29,37.98,37.98,30.0,0.0,VF RIP U-TREUE  ,1.0
NRW,30 - 34,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
NRW,60 - 64,37.99,37.99,30.0,0.0,VF RIP U-TREUE  ,1.0
KBW,70 - 74,32.98,32.98,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,40 - 44,24.99,24.99,30.0,0.0,INTERNET COMFORT     ,0.0
KBW,25 - 29,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,55 - 59,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,60 - 64,37.98,37.98,30.0,0.0,GIGAZUHAUSE KABEL ,1.0
NRW,50 - 54,39.98,39.98,30.0,0.0,VF CABLEMAX     ,1.0
HSN,60 - 64,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,35 - 39,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
HSN,35 - 39,34.98,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,60 - 64,48.97,48.97,30.0,0.0,VF CABLEMAX     ,1.0
HSN,45 - 49,41.97,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,65 - 69,29.99,29.99,30.0,0.0,VF RIP U-TREUE  ,1.0
HSN,55 - 59,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
KBW,25 - 29,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
HSN,25 - 29,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,60 - 64,24.99,24.99,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,35 - 39,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
NRW,55 - 59,43.97,43.97,30.0,0.0,GIGAZUHAUSE KABEL ,0.0
HSN,45 - 49,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,45 - 49,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,60 - 64,39.98,39.98,30.0,0.0,VF CABLEMAX     ,0.0
NRW,25 - 29,39.99,39.99,30.0,0.0,VF RIP U-TREUE  ,1.0
KBW,60 - 64,29.99,29.99,30.0,0.0,VF RIP U-TREUE  ,0.0
HSN,18 - 24,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,40 - 44,50.98,29.99,30.0,0.0,VF RIP U-TREUE  ,1.0
NRW,40 - 44,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
KBW,45 - 49,37.99,37.99,30.0,0.0,VF RIP U-TREUE  ,1.0
KBW,25 - 29,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,40 - 44,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,65 - 69,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,50 - 54,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,25 - 29,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,30 - 34,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,65 - 69,39.98,39.98,30.0,0.0,VF CABLEMAX     ,0.0
KBW,55 - 59,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,55 - 59,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
KBW,60 - 64,38.98,38.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,65 - 69,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
KBW,65 - 69,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,50 - 54,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,35 - 39,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,30 - 34,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,35 - 39,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
HSN,55 - 59,48.97,48.97,30.0,0.0,VF CABLEMAX     ,1.0
NRW,35 - 39,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,45 - 49,79.97,44.98,30.0,0.0,VF CABLEMAX     ,1.0
NRW,35 - 39,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,35 - 39,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,30 - 34,37.99,37.99,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,55 - 59,64.96,49.97,30.0,0.0,VF CABLEMAX     ,0.0
HSN,45 - 49,39.98,39.98,67.0,0.0,GIGAZUHAUSE KABEL ,0.0
NRW,35 - 39,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,70 - 74,37.98,37.98,30.0,0.0,VF RIP U-TREUE  ,0.0
KBW,50 - 54,49.97,49.97,30.0,0.0,VF CABLEMAX     ,0.0
NRW,65 - 69,59.98,59.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,50 - 54,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
NRW,18 - 24,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,50 - 54,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,60 - 64,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,50 - 54,44.99,44.99,30.0,1.0,GIGAZUHAUSE KABEL ,1.0
NRW,60 - 64,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
KBW,25 - 29,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,80 and over,60.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,25 - 29,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,40 - 44,49.97,49.97,30.0,0.0,VF CABLEMAX     ,1.0
KBW,25 - 29,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,25 - 29,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
HSN,35 - 39,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
HSN,40 - 44,44.97,44.97,30.0,0.0,VF CABLEMAX     ,1.0
NRW,30 - 34,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
HSN,75 - 79,55.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,40 - 44,29.99,29.99,30.0,0.0,INTERNET PREMIUM     ,0.0
NRW,18 - 24,64.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
HSN,25 - 29,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
HSN,40 - 44,29.99,29.99,30.0,0.0,VF RIP U-TREUE  ,0.0
