region,customer_age_class,basket_package_price_disc,internet_package_price_disc,basket_days_until_contract_end,count_previous_cancellations_0_18,internet_product_name,flag_churn
NRW,45 - 49,44.98,34.99,30.0,0.0,MMA MB,0.0
HSN,60 - 64,24.99,39.99,30.0,0.0,3PLAY TREUE MODEM,0.0
KBW,40 - 44,34.98,44.98,30.0,0.0,3PLAY TREUE MODEM,1.0
NRW,25 - 29,39.99,34.99,57.0,0.0,3PLAY START,1.0
KBW,50 - 54,44.98,39.98,30.0,0.0,3PLAY TREUE MODEM,1.0
KBW,35 - 39,44.98,44.98,30.0,0.0,MMA MB,1.0
NRW,40 - 44,49.99,48.99,30.0,0.0,2PLAY FLY,1.0
KBW,25 - 29,29.98,44.98,30.0,0.0,TREUEPLUS BASIS,1.0
NRW,65 - 69,39.98,44.98,30.0,0.0,3PLAY START,1.0
NRW,35 - 39,59.99,50.99,30.0,0.0,MMA MB,0.0
KBW,25 - 29,44.99,34.99,30.0,0.0,MMA MB,1.0
KBW,40 - 44,34.99,59.99,30.0,0.0,TREUEPLUS BASIS,0.0
NRW,30 - 34,49.99,39.99,30.0,0.0,MMA MB,0.0
NRW,40 - 44,49.99,29.99,30.0,0.0,MMA MB,0.0
KBW,30 - 34,34.99,44.98,30.0,0.0,3PLAY START,0.0
NRW,65 - 69,34.99,39.99,30.0,0.0,VF CABLEMAX,1.0
KBW,60 - 64,42.98,49.99,30.0,0.0,TREUEPLUS BASIS,1.0
KBW,55 - 59,39.99,49.95,30.0,0.0,MMA MB,1.0
NRW,30 - 34,39.98,49.99,30.0,0.0,TREUEPLUS BASIS,0.0
NRW,25 - 29,44.98,44.98,30.0,0.0,3PLAY TREUE MODEM,1.0
HSN,25 - 29,39.99,37.98,30.0,0.0,MMA MB,1.0
NRW,65 - 69,44.98,44.99,30.0,0.0,INTERNET START HZ TV,0.0
KBW,30 - 34,54.97,44.98,30.0,0.0,MMA MB,0.0
NRW,25 - 29,34.99,49.97,30.0,0.0,TREUEPLUS BASIS,1.0
KBW,40 - 44,43.98,34.99,30.0,0.0,3PLAY TREUE MODEM,1.0
KBW,35 - 39,39.99,29.99,30.0,0.0,MMA MB,1.0
HSN,25 - 29,49.99,29.99,30.0,0.0,MMA MB,0.0
NRW,50 - 54,39.98,39.98,30.0,0.0,TREUEPLUS BASIS,1.0
NRW,40 - 44,44.98,49.98,30.0,0.0,3PLAY START,0.0
KBW,80 and over,37.99,29.99,30.0,0.0,MMA MB,0.0
HSN,55 - 59,42.98,34.99,30.0,0.0,MMA MB,1.0
NRW,30 - 34,39.99,34.99,30.0,0.0,MMA MB,1.0
KBW,30 - 34,32.98,42.97,30.0,0.0,MMA MB,0.0
NRW,70 - 74,44.98,54.97,30.0,0.0,MMA MB,0.0
NRW,25 - 29,49.99,34.99,30.0,0.0,MMA MB,1.0
KBW,70 - 74,44.98,39.98,30.0,0.0,3PLAY START,1.0
NRW,40 - 44,34.99,34.99,30.0,0.0,TREUEPLUS BASIS,0.0
NRW,35 - 39,32.99,34.99,30.0,0.0,TREUEPLUS BASIS,1.0
KBW,30 - 34,24.99,39.99,30.0,0.0,3PLAY START,1.0
KBW,50 - 54,34.99,34.99,30.0,0.0,MMA MB,0.0
HSN,35 - 39,49.88,53.97,30.0,0.0,TREUEPLUS BASIS,0.0
NRW,45 - 49,59.99,34.99,30.0,0.0,3PLAY START,1.0
KBW,25 - 29,24.98,44.98,30.0,0.0,TREUEPLUS BASIS,1.0
NRW,30 - 34,39.98,27.98,30.0,0.0,MMA MB,0.0
NRW,50 - 54,47.98,39.99,30.0,0.0,3PLAY TREUE MODEM,0.0
HSN,40 - 44,49.99,42.97,697.0,0.0,3PLAY TREUE MODEM,0.0
NRW,25 - 29,39.99,34.99,30.0,0.0,TREUEPLUS BASIS,0.0
NRW,50 - 54,44.98,54.98,30.0,0.0,MMA MB,0.0
NRW,35 - 39,42.97,54.98,30.0,0.0,MMA MB,0.0
NRW,80 and over,54.99,34.99,30.0,0.0,3PLAY TREUE MODEM,0.0
NRW,70 - 74,44.98,39.98,30.0,0.0,MMA MB,1.0
KBW,30 - 34,39.97,29.99,30.0,0.0,3PLAY START,0.0
KBW,40 - 44,44.98,39.98,30.0,0.0,MMA MB,1.0
KBW,45 - 49,44.98,29.98,30.0,0.0,TREUEPLUS BASIS,1.0
NRW,80 and over,51.99,29.99,30.0,0.0,MMA MB,0.0
HSN,35 - 39,44.98,57.98,30.0,0.0,MMA MB,1.0
KBW,50 - 54,34.99,39.99,30.0,0.0,TREUEPLUS BASIS,1.0
KBW,18 - 24,44.98,39.99,30.0,0.0,TREUEPLUS BASIS,0.0
NRW,60 - 64,39.98,39.97,30.0,0.0,MMA MB,1.0
NRW,60 - 64,44.98,29.98,30.0,0.0,MMA MB,1.0
HSN,25 - 29,39.98,44.98,30.0,0.0,3PLAY TREUE MODEM,0.0
KBW,45 - 49,39.99,44.99,30.0,0.0,MMA MB,1.0
NRW,60 - 64,44.98,39.99,30.0,0.0,TREUEPLUS BASIS,0.0
KBW,35 - 39,34.99,44.99,30.0,0.0,TREUEPLUS BASIS,1.0
NRW,35 - 39,42.99,49.99,30.0,0.0,MMA MB,1.0
NRW,70 - 74,68.99,29.99,30.0,0.0,TREUEPLUS BASIS,0.0
KBW,50 - 54,44.98,44.98,30.0,0.0,MMA MB,1.0
NRW,35 - 39,54.98,44.98,30.0,0.0,MMA MB,1.0
HSN,40 - 44,44.98,49.98,30.0,0.0,MMA MB,1.0
HSN,60 - 64,39.98,44.98,30.0,0.0,TREUEPLUS BASIS,0.0
NRW,25 - 29,24.99,32.99,30.0,0.0,MMA MB,0.0
HSN,55 - 59,44.97,49.97,30.0,0.0,3PLAY TREUE MODEM,1.0
KBW,50 - 54,39.95,44.98,30.0,0.0,TREUEPLUS BASIS,0.0
NRW,70 - 74,34.99,39.99,30.0,0.0,3PLAY TREUE MODEM,0.0
HSN,65 - 69,39.98,44.98,30.0,0.0,MMA MB,0.0
KBW,80 and over,39.98,43.98,30.0,0.0,3PLAY START,0.0
KBW,30 - 34,44.98,32.99,30.0,0.0,3PLAY START,1.0
HSN,25 - 29,39.98,44.98,30.0,0.0,3PLAY START,0.0
KBW,30 - 34,34.99,24.99,30.0,0.0,3PLAY START,0.0
NRW,65 - 69,34.99,49.98,30.0,0.0,3PLAY START,0.0
KBW,75 - 79,39.98,44.98,30.0,0.0,MMA MB,1.0
NRW,30 - 34,44.98,39.98,30.0,0.0,3PLAY TREUE MODEM,0.0
KBW,55 - 59,39.98,44.98,30.0,0.0,TREUEPLUS BASIS,0.0
NRW,45 - 49,32.99,44.99,30.0,0.0,MMA MB,1.0
NRW,25 - 29,44.98,39.98,30.0,0.0,TREUEPLUS BASIS,0.0
NRW,35 - 39,34.99,49.99,30.0,0.0,TREUEPLUS BASIS,0.0
KBW,30 - 34,44.98,39.99,30.0,0.0,3PLAY START,0.0
NRW,35 - 39,39.99,34.99,30.0,0.0,MMA MB,1.0
NRW,55 - 59,42.98,44.98,30.0,0.0,TREUEPLUS BASIS,1.0
NRW,60 - 64,44.98,44.98,30.0,0.0,TREUEPLUS BASIS,1.0
NRW,30 - 34,39.99,39.99,30.0,0.0,MMA MB,1.0
KBW,65 - 69,39.98,44.98,30.0,0.0,EAZY,1.0
KBW,35 - 39,34.99,42.97,30.0,0.0,3PLAY TREUE MODEM,1.0
NRW,50 - 54,37.99,39.99,30.0,0.0,MMA MB,1.0
NRW,80 and over,39.99,39.99,30.0,0.0,3PLAY TREUE MODEM,1.0
NRW,50 - 54,34.99,34.99,30.0,0.0,MMA MB,0.0
NRW,45 - 49,49.98,44.98,30.0,0.0,MMA MB,1.0
KBW,45 - 49,39.99,24.99,30.0,0.0,TREUEPLUS BASIS,0.0
NRW,50 - 54,58.96,47.98,30.0,0.0,MMA MB,1.0
KBW,60 - 64,49.99,34.99,30.0,0.0,TREUEPLUS BASIS,0.0
KBW,50 - 54,39.99,34.99,30.0,0.0,TREUEPLUS BASIS,0.0
KBW,40 - 44,79.99,29.99,30.0,0.0,TREUEPLUS BASIS,1.0
NRW,50 - 54,54.98,44.97,30.0,0.0,MMA MB,0.0
KBW,35 - 39,42.97,44.98,30.0,0.0,2PLAY FLY,0.0
KBW,30 - 34,39.99,44.98,30.0,0.0,TREUEPLUS BASIS,1.0
HSN,70 - 74,39.98,49.98,30.0,0.0,MMA MB,1.0
KBW,25 - 29,44.98,44.98,30.0,0.0,MMA MB,1.0
NRW,50 - 54,52.99,34.99,30.0,0.0,MMA MB,0.0
KBW,40 - 44,49.99,47.99,30.0,0.0,TREUEPLUS BASIS,1.0
NRW,30 - 34,24.98,34.99,30.0,0.0,TREUEPLUS BASIS,1.0
NRW,80 and over,42.97,42.98,54.0,0.0,3PLAY TREUE MODEM,1.0
NRW,50 - 54,59.98,49.98,30.0,0.0,MMA MB,0.0
NRW,40 - 44,49.99,34.99,30.0,0.0,MMA MB,0.0
NRW,75 - 79,44.98,34.99,30.0,0.0,3PLAY TREUE MODEM,0.0
NRW,35 - 39,39.99,29.99,30.0,0.0,TREUEPLUS BASIS,0.0
NRW,45 - 49,34.98,42.98,30.0,0.0,3PLAY START,0.0
NRW,45 - 49,47.97,49.99,30.0,0.0,3PLAY TREUE MODEM,1.0
KBW,80 and over,34.99,34.99,30.0,0.0,3PLAY START,0.0
KBW,50 - 54,34.99,29.99,30.0,0.0,TREUEPLUS BASIS,0.0
KBW,25 - 29,27.98,39.99,30.0,0.0,TREUEPLUS BASIS,0.0
KBW,70 - 74,49.99,39.99,30.0,0.0,MMA MB,1.0
NRW,35 - 39,54.99,34.99,30.0,0.0,TREUEPLUS BASIS,1.0
NRW,35 - 39,39.99,34.99,30.0,0.0,MMA MB,1.0
NRW,65 - 69,50.97,49.97,30.0,0.0,TREUEPLUS BASIS,0.0
NRW,60 - 64,45.97,54.97,30.0,0.0,TREUEPLUS BASIS,0.0
NRW,70 - 74,37.97,52.99,30.0,0.0,3PLAY TREUE MODEM,0.0
HSN,50 - 54,29.99,42.98,30.0,0.0,TREUEPLUS BASIS,1.0
NRW,30 - 34,39.99,34.99,30.0,0.0,MMA MB,1.0
HSN,80 and over,34.99,29.99,30.0,0.0,3PLAY TREUE MODEM,1.0
NRW,55 - 59,44.98,54.98,30.0,0.0,MMA MB,0.0
HSN,55 - 59,39.98,44.98,30.0,0.0,3PLAY START,0.0
NRW,80 and over,29.99,29.99,30.0,0.0,MMA MB,0.0
KBW,70 - 74,39.99,39.99,30.0,0.0,TREUEPLUS BASIS,1.0
KBW,25 - 29,54.99,49.99,30.0,0.0,TREUEPLUS BASIS,0.0
NRW,35 - 39,24.99,39.99,30.0,0.0,3PLAY TREUE MODEM,0.0
NRW,35 - 39,34.99,32.99,30.0,0.0,RIP CABLE U TREUE,0.0
KBW,35 - 39,32.99,34.99,30.0,0.0,3PLAY START,0.0
NRW,30 - 34,49.99,34.99,30.0,0.0,MMA MB,0.0
KBW,50 - 54,42.97,34.99,30.0,0.0,3PLAY TREUE MODEM,1.0
KBW,45 - 49,29.99,59.99,30.0,0.0,TREUEPLUS BASIS,0.0
HSN,60 - 64,34.99,39.99,30.0,0.0,TREUEPLUS BASIS,0.0
KBW,25 - 29,44.99,54.98,30.0,0.0,MMA MB,0.0
KBW,50 - 54,39.98,44.98,30.0,0.0,MMA MB,0.0
HSN,40 - 44,58.99,44.98,30.0,0.0,MMA MB,1.0
KBW,30 - 34,34.99,39.98,30.0,0.0,MMA MB,1.0
HSN,30 - 34,44.98,39.98,30.0,0.0,3PLAY START,0.0
KBW,55 - 59,29.99,44.99,30.0,0.0,MMA MB,0.0
HSN,30 - 34,34.99,44.99,30.0,0.0,3PLAY START,1.0
KBW,30 - 34,34.99,29.99,30.0,0.0,MMA MB,0.0
NRW,30 - 34,39.98,44.98,30.0,0.0,3PLAY START,1.0
NRW,35 - 39,39.99,44.99,30.0,0.0,MMA MB,0.0
KBW,60 - 64,42.97,39.98,30.0,0.0,3PLAY TREUE MODEM,1.0
KBW,35 - 39,47.98,29.99,30.0,0.0,MMA MB,0.0
NRW,35 - 39,44.97,44.98,53.0,0.0,2PLAY FLY,1.0
KBW,25 - 29,42.99,24.99,30.0,0.0,TREUEPLUS BASIS,1.0
NRW,30 - 34,39.99,47.97,30.0,0.0,TREUEPLUS BASIS,0.0
HSN,35 - 39,39.99,34.99,30.0,0.0,MMA MB,0.0
NRW,80 and over,39.99,34.99,30.0,0.0,3PLAY TREUE MODEM,1.0
NRW,40 - 44,24.99,37.99,30.0,0.0,3PLAY TREUE MODEM,1.0
NRW,40 - 44,34.99,39.99,30.0,0.0,2PLAY FLY,0.0
NRW,65 - 69,34.99,42.99,30.0,0.0,3PLAY START,0.0
KBW,25 - 29,48.98,44.98,30.0,0.0,MMA MB,1.0
NRW,25 - 29,39.99,49.99,30.0,0.0,MMA MB,0.0
HSN,35 - 39,39.99,34.99,30.0,0.0,MMA MB,1.0
NRW,70 - 74,39.99,44.99,30.0,0.0,TREUEPLUS BASIS,1.0
KBW,60 - 64,32.99,34.99,30.0,0.0,TREUEPLUS BASIS,0.0
NRW,50 - 54,29.99,49.99,30.0,0.0,MMA MB,1.0
NRW,50 - 54,29.99,37.98,30.0,0.0,3PLAY TREUE MODEM,1.0
NRW,60 - 64,39.99,44.98,30.0,0.0,MMA MB,1.0
NRW,65 - 69,49.98,44.98,30.0,0.0,3PLAY TREUE MODEM,1.0
NRW,50 - 54,47.98,39.98,30.0,0.0,MMA MB,1.0
HSN,30 - 34,39.99,39.99,30.0,0.0,3PLAY START,0.0
NRW,55 - 59,44.98,44.98,30.0,0.0,MMA MB,0.0
KBW,70 - 74,29.99,34.99,30.0,0.0,MMA MB,0.0
NRW,30 - 34,42.98,39.99,30.0,0.0,TREUEPLUS BASIS,1.0
KBW,30 - 34,44.98,32.98,30.0,0.0,TREUEPLUS BASIS,0.0
KBW,70 - 74,39.98,58.97,30.0,0.0,MMA MB,1.0
KBW,40 - 44,39.98,49.97,30.0,0.0,MMA MB,0.0
KBW,30 - 34,44.99,39.99,30.0,0.0,MMA MB,0.0
KBW,35 - 39,29.99,39.99,30.0,0.0,3PLAY START,0.0
NRW,25 - 29,60.99,39.98,30.0,0.0,MMA MB,1.0
HSN,60 - 64,41.99,74.99,30.0,3.0,TREUEPLUS BASIS,0.0
KBW,40 - 44,39.99,39.99,30.0,0.0,3PLAY TREUE MODEM,0.0
NRW,80 and over,34.99,39.99,30.0,0.0,TREUEPLUS BASIS,1.0
KBW,25 - 29,42.98,44.98,30.0,0.0,MMA MB,0.0
NRW,25 - 29,43.98,44.98,30.0,0.0,MMA MB,1.0
NRW,40 - 44,44.99,49.99,30.0,0.0,MMA MB,0.0
NRW,60 - 64,39.99,49.96,30.0,0.0,MMA MB,0.0
NRW,18 - 24,29.99,48.99,30.0,0.0,TREUEPLUS BASIS,1.0
NRW,65 - 69,34.99,34.99,30.0,0.0,MMA MB,1.0
NRW,60 - 64,49.99,42.99,30.0,0.0,3PLAY START,0.0
KBW,70 - 74,57.97,24.98,30.0,0.0,GIGAZUHAUSE TREUE B,0.0
NRW,40 - 44,39.99,44.97,30.0,0.0,MMA MB,0.0
HSN,70 - 74,39.99,34.99,30.0,0.0,3PLAY START,0.0
NRW,60 - 64,44.98,39.98,30.0,0.0,MMA MB,0.0
KBW,35 - 39,39.98,44.98,30.0,0.0,MMA MB,1.0
NRW,35 - 39,44.98,49.99,30.0,0.0,MMA MB,0.0
NRW,30 - 34,49.98,34.99,30.0,0.0,3PLAY START,0.0
KBW,70 - 74,44.98,42.98,30.0,0.0,3PLAY TREUE MODEM,1.0
NRW,40 - 44,49.98,34.99,30.0,0.0,3PLAY TREUE MODEM,1.0
NRW,25 - 29,37.98,44.98,30.0,0.0,3PLAY TREUE MODEM,1.0
KBW,50 - 54,29.98,44.98,30.0,0.0,TREUEPLUS BASIS,1.0
NRW,40 - 44,44.98,34.98,30.0,0.0,3PLAY START,1.0
KBW,70 - 74,44.98,39.98,30.0,0.0,GIGAZUHAUSE CABLEMAX EB,1.0
NRW,55 - 59,29.99,49.99,30.0,0.0,MMA MB,0.0
KBW,80 and over,34.99,34.99,30.0,0.0,2PLAY FLY,0.0
NRW,60 - 64,52.96,37.98,30.0,0.0,MMA MB,0.0
NRW,45 - 49,49.99,39.99,30.0,0.0,3PLAY START,0.0
KBW,35 - 39,29.99,32.99,30.0,0.0,3PLAY START,0.0
NRW,50 - 54,34.99,49.98,30.0,0.0,3PLAY TREUE MODEM,0.0
HSN,25 - 29,39.99,49.99,30.0,0.0,TREUEPLUS BASIS,0.0
NRW,45 - 49,44.98,62.98,30.0,0.0,MMA MB,1.0
NRW,30 - 34,44.98,39.98,30.0,0.0,MMA MB,1.0
NRW,60 - 64,39.98,44.98,30.0,0.0,3PLAY TREUE MODEM,0.0
NRW,55 - 59,29.99,34.99,30.0,0.0,MMA MB,0.0
NRW,35 - 39,49.99,27.99,30.0,0.0,MMA MB,0.0
KBW,30 - 34,49.97,39.98,30.0,0.0,3PLAY START,1.0
KBW,30 - 34,44.99,44.98,30.0,0.0,TREUEPLUS BASIS,0.0
KBW,30 - 34,44.98,32.98,30.0,0.0,MMA MB,0.0
NRW,70 - 74,39.99,39.99,30.0,0.0,3PLAY TREUE MODEM,1.0
NRW,45 - 49,39.99,49.99,30.0,0.0,MMA MB,1.0
NRW,40 - 44,34.99,59.99,30.0,0.0,MMA MB,1.0
NRW,30 - 34,49.95,54.98,30.0,0.0,MMA MB,0.0
NRW,80 and over,42.98,54.98,30.0,0.0,3PLAY TREUE MODEM,1.0
NRW,18 - 24,34.99,39.99,30.0,0.0,TREUEPLUS BASIS,0.0
NRW,45 - 49,44.98,39.98,30.0,0.0,3PLAY TREUE MODEM,1.0
KBW,55 - 59,42.95,44.97,30.0,0.0,3PLAY START,0.0
NRW,30 - 34,47.99,24.99,30.0,0.0,MMA MB,1.0
NRW,40 - 44,32.99,59.99,30.0,0.0,MMA MB,0.0
HSN,30 - 34,39.99,39.98,30.0,0.0,MMA MB,1.0
HSN,65 - 69,24.99,44.99,30.0,0.0,TREUEPLUS BASIS,0.0
KBW,25 - 29,39.99,52.99,30.0,0.0,3PLAY START,0.0
KBW,25 - 29,39.98,44.98,596.0,0.0,3PLAY TREUE MODEM,0.0
NRW,40 - 44,39.99,39.99,30.0,0.0,MMA MB,0.0
NRW,35 - 39,34.99,34.99,30.0,0.0,TREUEPLUS BASIS,0.0
KBW,30 - 34,44.98,54.99,30.0,0.0,TREUEPLUS BASIS,0.0
NRW,65 - 69,29.99,39.98,30.0,0.0,3PLAY START,0.0
NRW,25 - 29,49.99,34.99,30.0,0.0,MMA MB,0.0
NRW,70 - 74,39.98,39.98,30.0,1.0,MMA MB,1.0
NRW,25 - 29,37.99,48.95,30.0,0.0,MMA MB,1.0
KBW,25 - 29,49.97,44.98,30.0,0.0,3PLAY TREUE MODEM,1.0
NRW,40 - 44,39.99,39.99,30.0,0.0,3PLAY START,1.0
KBW,60 - 64,39.99,49.99,30.0,0.0,TREUEPLUS BASIS,1.0
KBW,30 - 34,34.99,39.99,30.0,0.0,TREUEPLUS BASIS,1.0
KBW,30 - 34,32.99,29.99,30.0,0.0,2PLAY FLY,1.0
KBW,60 - 64,24.99,39.99,30.0,0.0,MMA MB,1.0
KBW,30 - 34,49.98,44.98,30.0,0.0,MMA MB,0.0
KBW,75 - 79,49.96,29.99,30.0,1.0,TREUEPLUS BASIS,1.0
KBW,25 - 29,39.99,42.98,30.0,0.0,3PLAY START,0.0
KBW,35 - 39,34.99,32.99,30.0,0.0,TREUEPLUS BASIS,0.0
KBW,45 - 49,59.99,34.99,30.0,0.0,MMA MB,1.0
NRW,35 - 39,24.99,39.99,30.0,0.0,TREUEPLUS BASIS,0.0
NRW,35 - 39,49.98,39.99,30.0,0.0,MMA MB,0.0
NRW,45 - 49,34.99,49.99,30.0,0.0,TREUEPLUS BASIS,1.0
KBW,60 - 64,42.94,24.97,30.0,0.0,GIGAZUHAUSE CABLEMAX EB,1.0
KBW,35 - 39,54.97,49.98,30.0,0.0,3PLAY START,0.0
KBW,70 - 74,44.98,49.99,30.0,0.0,2PLAY FLY,1.0
NRW,25 - 29,37.99,54.99,30.0,0.0,MMA MB,1.0
KBW,65 - 69,49.97,39.97,30.0,0.0,MMA MB,0.0
NRW,60 - 64,34.99,29.99,30.0,0.0,3PLAY TREUE MODEM,1.0
NRW,75 - 79,42.96,39.99,30.0,0.0,3PLAY START,0.0
KBW,30 - 34,34.99,34.99,30.0,0.0,MMA MB,1.0
HSN,50 - 54,32.99,32.99,30.0,0.0,MMA MB,1.0
NRW,80 and over,54.98,44.98,30.0,0.0,3PLAY TREUE MODEM,0.0
NRW,30 - 34,34.99,49.99,30.0,0.0,3PLAY TREUE MODEM,1.0
HSN,55 - 59,44.98,39.99,30.0,0.0,MMA MB,1.0
NRW,18 - 24,44.98,39.98,30.0,0.0,MMA MB,0.0
KBW,55 - 59,29.97,44.98,30.0,0.0,TREUEPLUS BASIS,1.0
NRW,65 - 69,39.99,39.99,30.0,0.0,MMA MB,0.0
HSN,45 - 49,34.99,49.98,30.0,0.0,MMA MB,0.0
NRW,45 - 49,34.99,44.99,30.0,0.0,MMA MB,0.0
NRW,60 - 64,44.99,49.99,30.0,0.0,TREUEPLUS BASIS,0.0
KBW,50 - 54,68.97,49.97,30.0,0.0,3PLAY TREUE MODEM,0.0
HSN,70 - 74,44.98,44.98,30.0,0.0,TREUEPLUS BASIS,1.0
NRW,70 - 74,29.98,44.98,30.0,0.0,GIGAZUHAUSE CABLEMAX EB,0.0
KBW,45 - 49,49.95,52.99,30.0,0.0,MMA MB,1.0
KBW,35 - 39,39.99,39.99,30.0,0.0,TREUEPLUS BASIS,0.0
KBW,65 - 69,64.98,39.99,30.0,0.0,MMA MB,0.0
KBW,40 - 44,44.98,34.99,30.0,0.0,MMA MB,1.0
KBW,30 - 34,39.99,39.98,30.0,0.0,1PLAY MAX,0.0
KBW,50 - 54,39.98,49.97,30.0,0.0,3PLAY START,0.0
NRW,40 - 44,44.97,34.99,30.0,0.0,MMA MB,1.0
NRW,30 - 34,49.99,44.98,30.0,0.0,3PLAY TREUE MODEM,0.0
NRW,70 - 74,37.99,34.98,30.0,0.0,3PLAY START,1.0
HSN,55 - 59,39.98,39.99,30.0,0.0,MMA MB,0.0
NRW,35 - 39,29.99,44.99,30.0,0.0,3PLAY START,1.0
NRW,35 - 39,44.98,42.98,30.0,0.0,3PLAY TREUE MODEM,1.0
NRW,30 - 34,37.98,44.98,30.0,0.0,3PLAY TREUE MODEM,0.0
NRW,25 - 29,34.99,34.99,30.0,0.0,MMA MB,0.0
KBW,55 - 59,44.98,44.98,30.0,0.0,MMA MB,1.0
NRW,60 - 64,44.98,58.98,30.0,0.0,MMA MB,0.0
NRW,45 - 49,34.99,29.99,30.0,0.0,TREUEPLUS BASIS,1.0
NRW,50 - 54,49.97,59.98,30.0,0.0,2PLAY FLY,1.0
NRW,40 - 44,44.98,44.98,30.0,0.0,3PLAY TREUE MODEM,1.0
KBW,80 and over,29.99,24.99,30.0,0.0,TREUEPLUS BASIS,1.0
NRW,35 - 39,44.98,44.98,30.0,0.0,3PLAY START,1.0
NRW,25 - 29,34.99,44.99,30.0,0.0,3PLAY TREUE MODEM,0.0
HSN,25 - 29,32.98,44.98,30.0,0.0,MMA MB,1.0
NRW,70 - 74,32.97,34.99,30.0,0.0,MMA MB,0.0
KBW,65 - 69,39.98,44.98,30.0,0.0,3PLAY TREUE MODEM,1.0
KBW,50 - 54,44.99,49.99,30.0,0.0,MMA MB,0.0
NRW,25 - 29,39.99,42.99,30.0,0.0,MMA MB,0.0
NRW,50 - 54,39.98,44.98,30.0,0.0,MMA MB,1.0
NRW,40 - 44,39.99,39.99,30.0,0.0,TREUEPLUS BASIS,0.0
KBW,18 - 24,39.99,32.99,30.0,0.0,TREUEPLUS BASIS,1.0
NRW,30 - 34,39.99,34.99,30.0,0.0,MMA MB,1.0
NRW,80 and over,34.99,34.99,30.0,0.0,3PLAY START,0.0
KBW,25 - 29,44.98,39.98,30.0,0.0,MMA MB,1.0
NRW,55 - 59,39.99,37.98,30.0,5.0,3PLAY START,0.0
NRW,40 - 44,44.98,44.98,30.0,0.0,TREUEPLUS BASIS,1.0
NRW,30 - 34,48.99,32.99,30.0,0.0,TREUEPLUS BASIS,1.0
NRW,55 - 59,39.98,44.99,30.0,0.0,3PLAY START,0.0
NRW,60 - 64,39.98,44.98,30.0,0.0,3PLAY START,1.0
KBW,45 - 49,52.97,24.99,30.0,0.0,3PLAY TREUE MODEM,0.0
KBW,35 - 39,44.98,39.98,30.0,0.0,MMA MB,0.0
NRW,30 - 34,44.98,47.98,30.0,0.0,MMA MB,0.0
NRW,30 - 34,42.98,44.98,30.0,0.0,3PLAY START,1.0
NRW,55 - 59,39.99,39.99,30.0,0.0,TREUEPLUS BASIS,0.0
NRW,30 - 34,39.99,44.98,30.0,0.0,MMA MB,1.0
KBW,35 - 39,44.98,39.99,30.0,0.0,MMA MB,0.0
NRW,35 - 39,39.98,37.98,30.0,0.0,3PLAY TREUE MODEM,1.0
NRW,50 - 54,34.99,39.99,30.0,0.0,MMA MB,1.0
KBW,55 - 59,44.98,37.99,30.0,0.0,MMA MB,0.0
NRW,80 and over,44.98,49.98,30.0,0.0,3PLAY START,1.0
NRW,70 - 74,49.98,44.98,30.0,0.0,MMA MB,1.0
HSN,65 - 69,34.99,39.98,30.0,0.0,MMA MB,1.0
NRW,55 - 59,34.99,44.99,30.0,0.0,TREUEPLUS BASIS,0.0
NRW,45 - 49,34.99,29.99,30.0,0.0,MMA MB,0.0
KBW,35 - 39,37.98,44.98,30.0,0.0,TREUEPLUS BASIS,1.0
NRW,50 - 54,34.99,54.98,30.0,0.0,3PLAY TREUE MODEM,1.0
KBW,55 - 59,49.98,44.98,30.0,0.0,MMA MB,0.0
NRW,30 - 34,39.98,39.98,30.0,0.0,3PLAY TREUE MODEM,0.0
KBW,60 - 64,54.99,39.99,30.0,0.0,3PLAY START,1.0
HSN,60 - 64,39.98,47.98,30.0,0.0,TREUEPLUS BASIS,0.0
NRW,70 - 74,39.98,49.99,30.0,0.0,3PLAY START,1.0
KBW,65 - 69,34.99,54.98,30.0,0.0,3PLAY TREUE MODEM,0.0
NRW,45 - 49,39.99,34.99,30.0,0.0,TREUEPLUS BASIS,0.0
NRW,40 - 44,37.99,44.97,30.0,0.0,TREUEPLUS BASIS,1.0
NRW,70 - 74,40.98,44.98,30.0,0.0,TREUEPLUS BASIS,0.0
KBW,25 - 29,44.98,32.98,30.0,0.0,3PLAY TREUE MODEM,1.0
HSN,35 - 39,52.97,34.99,30.0,0.0,3PLAY TREUE MODEM,0.0
NRW,40 - 44,49.97,38.98,30.0,0.0,MMA MB,0.0
NRW,45 - 49,44.98,34.99,30.0,0.0,MMA MB,1.0
KBW,55 - 59,34.99,49.99,30.0,0.0,EAZY,0.0
NRW,70 - 74,44.98,69.98,30.0,0.0,3PLAY START,0.0
NRW,35 - 39,63.96,39.99,30.0,0.0,3PLAY TREUE MODEM,1.0
NRW,30 - 34,34.99,29.99,30.0,0.0,3PLAY START,0.0
KBW,30 - 34,49.98,53.97,30.0,0.0,MMA MB,1.0
NRW,55 - 59,49.97,22.98,30.0,0.0,MMA MB,0.0
NRW,60 - 64,37.98,44.98,30.0,0.0,MMA MB,1.0
KBW,70 - 74,47.98,49.97,30.0,0.0,MMA MB,0.0
NRW,55 - 59,44.98,44.98,30.0,0.0,GIGAZUHAUSE CABLEMAX EB,1.0
NRW,35 - 39,48.99,39.99,30.0,0.0,MMA MB,1.0
NRW,80 and over,44.98,34.99,30.0,0.0,TREUEPLUS BASIS,0.0
