customer_age_class,region,basket_package_price_disc,internet_package_price_disc,basket_days_until_contract_end,count_previous_cancellations_0_18,internet_product_name,flag_churn
25 - 29,KBW,53.369099999999925,52.91989999999991,243.106,0.04,GIGAZUHAUSE KABEL,0
55 - 59,KBW,55.32647333333334,47.48839999999996,119.86,0.0,3PLAY PLUS MTA,0
35 - 39,KBW,30.247099999999943,30.08989999999993,48.855,0.0,TELEFON HSI,0
30 - 34,HSN,44.33067416666664,40.168166666666586,78.005,0.0,VF CABLEMAX FULL FLEX,0
40 - 44,KBW,49.312599999999904,44.69549999999994,31.49,0.03,TELEFON HSI,0
45 - 49,KBW,55.90306666666656,54.9799999999999,38.92916666666667,0.0,GIGAZUHAUSE KABEL,0
50 - 54,KBW,37.57002145768442,34.9899999999999,26.925684440559444,0.01,RED INTERNET & PHONE CABLE U,0
35 - 39,HSN,205.6628000000001,205.20200000000008,30.03,0.0,RIP CABLE U TREUE,1
45 - 49,KBW,49.20663142857137,37.70869999999991,101.68,0.03,VF CABLEMAX FULL FLEX,0
35 - 39,KBW,44.979999999999976,44.97999999999992,32.47570080899492,0.0,TREUEPLUS,0
40 - 44,KBW,57.10972095238092,44.97999999999995,89.501,0.5045000000000001,TELEFON HSI,0
35 - 39,KBW,53.88099999999999,44.46819999999996,486.1076666666666,0.0,TELEFON HSI,0
45 - 49,KBW,54.10839999999993,36.89040000000002,46.95,0.1,3PLAY HD BOX + ALLSTARS,0
40 - 44,KBW,49.96999999999997,49.96999999999997,30.0,0.0,TREUEPLUS,0
40 - 44,KBW,56.15491666666654,54.43969999999987,214.8827142857143,0.0,MMA MB,0
40 - 44,KBW,35.16959999999992,34.9899999999999,187.11,0.04,MMA MB,0
40 - 44,KBW,47.98999999999988,47.98999999999988,30.63,0.0,TELEFON HSI,0
40 - 44,KBW,45.508344668664655,34.98999999999988,88.60392857142858,0.0,RIP CABLE U TREUE,0
40 - 44,KBW,35.87813637279385,34.989999999999874,42.550048118548126,0.0,RED INTERNET & PHONE CABLE U,0
55 - 59,HSN,50.66467880952379,35.59354999999993,92.53333333333335,0.014666666666666668,TREUEPLUS BASIS,0
55 - 59,KBW,62.024290555555524,47.76760000000002,30.0,0.0,3PLAY JUMP,0
70 - 74,HSN,47.56455833333331,31.446199999999955,37.935,0.0,GIGAZUHAUSE CABLEMAX,0
70 - 74,KBW,52.14841414608261,39.66259999999999,38.95,0.1,INTERNET START HZ TV,0
30 - 34,HSN,45.11959999999997,44.97999999999995,38.448716117216115,0.0,MMA MB,0
70 - 74,KBW,57.81650000000001,35.635599999999926,450.4,0.09,GIGAZUHAUSE TREUE D,0
40 - 44,KBW,34.547831151416204,34.989999999999874,40.20937041033329,0.0,RED INTERNET & PHONE CABLE U,0
40 - 44,KBW,43.542828684114326,40.321425183519544,30.0,0.0,RIP CABLE U TREUE,0
35 - 39,KBW,29.588299999999936,29.989999999999927,37.287833333333325,0.03,RIP CABLE U TREUE,0
40 - 44,KBW,29.20121999999997,11.016400000000012,49.4,0.0,HSI HZ BOX ONLY,0
55 - 59,KBW,67.56349999999988,46.93699999999993,50.97,0.0,HSI HZ BOX ONLY,0
60 - 64,KBW,81.94640761904756,61.73029999999987,33.605,0.0,HSI HZ BOX ONLY,0
35 - 39,KBW,57.73949999999988,54.98999999999985,54.42025274725275,0.0,RED INTERNET & PHONE CABLE U,0
40 - 44,KBW,55.95334065295814,53.68779999999988,30.0,0.0,MMA,0
25 - 29,HSN,39.88000000000002,39.98,152.9790313575314,0.03,HSI HZ BOX ONLY,0
45 - 49,KBW,90.0117,52.59789999999991,383.8,0.14,TREUEPLUS,0
55 - 59,HSN,194.13599999999988,189.87999999999982,30.0,0.03,TELEFON HSI,0
60 - 64,KBW,43.72951999999993,42.96999999999993,48.63,0.0,GIGAZUHAUSE CABLEMAX,0
45 - 49,HSN,56.59310000000002,47.79229999999997,125.94,0.045,TREUEPLUS,0
35 - 39,KBW,45.00989999999997,44.97999999999991,39.032801085890824,0.02,TREUEPLUS BASIS,0
65 - 69,KBW,49.803549999999966,38.83899999999991,574.4205476190476,0.0,VF CABLEMAX,0
35 - 39,KBW,49.989999999999874,49.98999999999985,30.0,0.0,INTERNET,0
45 - 49,KBW,48.15573333333321,47.98999999999988,30.0,0.0,VF CABLEMAX FULL FLEX,0
50 - 54,KBW,55.1300999999999,54.9799999999999,30.0,0.0,GIGAZUHAUSE TREUE D,0
35 - 39,KBW,53.82306571428564,49.98999999999985,30.0,0.0,INTERNET,0
55 - 59,KBW,49.84235845238093,39.50104999999999,56.98,0.0,VF CABLEMAX FULL FLEX,0
30 - 34,KBW,44.98578833333331,44.97999999999992,35.754679582285874,0.0,RED INTERNET & PHONE CABLE U,0
35 - 39,KBW,43.271906139971094,39.989999999999874,31.308229770229772,0.0,TREUEPLUS,0
75 - 79,KBW,44.928477023809485,30.665899999999993,30.0,0.0,INTERNET COMFORT,0
40 - 44,KBW,46.51306034429065,39.98999999999988,30.0,0.19669381598793356,TREUEPLUS,0
40 - 44,KBW,64.73695238095229,49.18939999999988,41.83,0.0,INTERNET START HZ TV,0
40 - 44,KBW,43.319833333333264,42.86531666666659,30.004761904761903,0.04,MMA MB,0
40 - 44,KBW,37.9899999999999,37.98999999999989,30.0,0.0,VF RIP U-TREUE,0
45 - 49,KBW,34.98999999999992,34.989999999999874,30.0,0.0,MMA MB,0
35 - 39,KBW,46.59344204932481,45.22929999999997,46.65,0.0,TREUEPLUS BASIS,0
60 - 64,KBW,43.657689761904784,40.71480000000005,30.0,0.0,2PLAY COMFORT,0
75 - 79,KBW,36.909208564213564,29.087199999999985,219.29793073593066,0.0,MMA MB,0
45 - 49,KBW,48.418899999999994,39.5313,515.63,0.04,HSI HZ BOX ONLY,0
35 - 39,HSN,44.219199999999944,42.94009999999993,309.7329047619047,0.11,GIGAZUHAUSE TREUE,0
60 - 64,KBW,34.9542,30.480700000000006,252.39,0.02,GIGAZUHAUSE TREUE C,0
60 - 64,HSN,69.93650000000011,54.353100000000005,36.94,0.0,3PLAY JUMP,0
50 - 54,KBW,60.2517416666666,49.75819999999988,31.4,0.0,MMA MB,0
45 - 49,HSN,237.79619999999966,228.7683999999996,30.97,0.0,MMA MB,0
65 - 69,HSN,26.489899999999956,22.958199999999984,245.94,0.02,GIGAZUHAUSE TREUE,0
45 - 49,KBW,67.95232333333334,50.06929999999995,38.25,0.03,TELEFON HSI,0
35 - 39,KBW,48.34389999999995,45.489999999999945,192.52595029239765,0.8,TELEFON HSI,0
40 - 44,KBW,78.0214999999999,52.44049999999991,343.68,1.35,GIGAZUHAUSE TREUE B,0
50 - 54,KBW,54.02223151098896,42.97999999999999,30.0,0.0,VF CABLEMAX FULL FLEX,1
25 - 29,KBW,60.25919999999986,59.98999999999987,187.99702380952382,0.0,GIGAZUHAUSE KABEL,0
35 - 39,KBW,20.532600000000006,20.020000000000007,218.52,0.12,GIGAZUHAUSE KABEL,0
35 - 39,KBW,20.039800000000007,20.040000000000006,230.67,0.26,GIGAZUHAUSE KABEL,0
35 - 39,KBW,47.372699999999966,41.059200000000004,135.13014285714286,0.02,GIGAZUHAUSE KABEL,0
35 - 39,KBW,50.513522619047606,44.756414285714264,30.544444444444444,0.107,MMA,0
40 - 44,KBW,58.42417833333321,47.43949999999988,57.301023809523805,0.0,TELEFON HSI,0
35 - 39,KBW,49.989999999999874,49.98999999999985,30.0,0.0,INTERNET COMFORT,0
65 - 69,KBW,31.12820000000002,11.98210000000001,94.22,0.0,GIGAZUHAUSE TREUE D,0
55 - 59,KBW,61.34901999999999,40.40179999999999,65.9,0.02,VF CABLEMAX FULL FLEX,0
45 - 49,KBW,36.68325352813848,34.9899999999999,107.47429570429568,0.0,RIP CABLE U TREUE,0
60 - 64,KBW,49.8095759126984,38.48559999999991,69.78,0.05,RED INTERNET & PHONE CABLE U,0
45 - 49,KBW,46.59265576448549,44.97999999999988,47.63291082524286,0.02,TREUEPLUS BASIS,0
50 - 54,KBW,55.793215357142856,47.967500000000015,43.28,0.0,3PLAY TREUE,0
40 - 44,HSN,43.969749999999976,37.93999999999989,31.73,0.0,VF RIP U-TREUE,0
45 - 49,KBW,47.48960190476187,42.942625,32.19,0.11557142857142857,3PLAY VORTEIL,0
35 - 39,KBW,46.816900000000004,42.39283428571426,116.1,0.6,TREUEPLUS,0
40 - 44,KBW,59.95213333333323,40.702199999999934,63.64,0.006666666666666666,GIGAZUHAUSE KABEL,0
60 - 64,KBW,41.84071999999994,37.878066666666655,209.72,0.0,TREUEPLUS BASIS,0
45 - 49,KBW,28.214299999999945,27.989999999999945,35.4,0.42383333333333334,TELEFON HSI,0
50 - 54,HSN,21.827399999999994,20.070000000000007,303.25,0.76,GIGAZUHAUSE CABLEMAX EB,0
30 - 34,HSN,40.27970000000001,39.98,145.11796558996562,0.0,GIGAZUHAUSE KABEL,1
35 - 39,HSN,33.889900000000004,36.88000000000002,112.15895833333332,0.04,RIP CABLE U TREUE,0
50 - 54,KBW,71.56460333333324,60.272699999999894,30.0,0.0,3PLAY HD BOX,0
40 - 44,KBW,44.979999999999976,44.979999999999876,49.23506746521451,0.0,TELEFON HSI,0
70 - 74,HSN,77.70706666666669,56.57949999999991,58.11,1.53,3PLAY PREMIUM MTA,0
70 - 74,HSN,54.52935333333338,42.52110000000004,30.0,0.32,2PLAY,0
35 - 39,KBW,47.62627999999993,45.129599999999925,88.60516025641027,0.64,TREUEPLUS BASIS,0
30 - 34,KBW,35.43696117793533,34.98999999999992,61.05,0.0,RED INTERNET & PHONE CABLE U,0
60 - 64,KBW,36.761699999999976,28.447999999999958,316.2525,0.0,GIGAZUHAUSE TREUE B,0
65 - 69,KBW,58.33166666666671,40.24929999999997,34.74,0.02,3PLAY + HD BOX + PAY,0
50 - 54,KBW,44.66894822552231,39.98999999999988,30.0,0.0,TREUEPLUS,0
55 - 59,KBW,35.3724,29.78389999999999,487.71,0.04,RIP CABLE U TREUE,0
65 - 69,KBW,72.94810000000001,51.68729999999996,173.06,0.2,INTERNET START HZ TV,0
40 - 44,KBW,59.62112610181489,44.97999999999993,33.544910894660894,0.0,TREUEPLUS BASIS,0
75 - 79,KBW,51.19037071428566,35.06339999999993,67.273,0.02,GIGAZUHAUSE TREUE C,0
60 - 64,KBW,51.65960733766233,37.38150000000006,30.0,0.0,3PLAY TREUE MODEM,0
40 - 44,KBW,37.60309999999998,36.116699999999945,336.88833333333326,0.05,GIGAZUHAUSE TREUE,0
30 - 34,KBW,40.47950000000001,39.98,158.88303928130352,0.06,GIGAZUHAUSE TREUE,0
50 - 54,HSN,45.37980000000005,40.80020000000004,36.56,0.14,3PLAY COMFORT,0
40 - 44,KBW,38.75996166666663,29.98999999999993,56.203,0.0,TREUEPLUS BASIS,0
40 - 44,KBW,33.516819263467845,34.989999999999874,58.87903085315322,0.08000858330695791,RIP CABLE U TREUE,0
55 - 59,KBW,56.7785846919747,48.60259999999994,49.305,0.0,TREUEPLUS BASIS,0
70 - 74,KBW,51.84567999999991,36.585699999999925,126.29249999999998,0.07,INTERNET PREMIUM,0
35 - 39,HSN,30.110300000000016,29.98010000000001,288.2053333333334,0.09,GIGAZUHAUSE TREUE B,0
45 - 49,KBW,49.05030064935067,38.56261249999999,125.07,0.0,TREUEPLUS BASIS,0
55 - 59,KBW,31.401575081585094,31.080000000000013,30.0,0.02,TREUEPLUS,0
35 - 39,KBW,51.78145287470057,44.97999999999989,39.8846608639039,0.0,MMA MB,0
40 - 44,KBW,38.919599999999896,40.9899999999999,165.6,0.04,GIGAZUHAUSE TREUE B,0
40 - 44,KBW,44.979999999999976,44.97999999999993,30.0,0.0,TREUEPLUS,0
35 - 39,KBW,40.06970000000001,39.98000000000001,109.27327489177489,0.0,RED INTERNET & PHONE CABLE U,0
50 - 54,KBW,40.26739999999994,41.94349999999994,30.0,0.0,3PLAY + HD BOX + PAY,0
50 - 54,KBW,40.975724325396826,32.989999999999924,30.0,0.0,VF CABLEMAX,0
40 - 44,KBW,41.2787,39.98,158.88303928130352,0.0,GIGAZUHAUSE KABEL,0
55 - 59,KBW,61.62949999999989,43.49709999999991,241.33,0.01,GIGAZUHAUSE TREUE,0
25 - 29,HSN,188.69757666666658,169.92,30.0,0.0,RIP CABLE U TREUE,0
45 - 49,KBW,53.53519999999997,42.41339999999995,54.01642857142857,0.03,RED INTERNET & PHONE CABLE U,0
50 - 54,KBW,30.0282,30.280000000000015,38.43,0.0,INTERNET START HZ TV,0
18 - 24,KBW,17.990000000000006,17.990000000000006,44.96942857142857,0.0,EAZY FLEX,0
70 - 74,HSN,68.12608333333318,48.949799999999925,71.63,0.0,GIGAZUHAUSE TREUE B,0
60 - 64,HSN,45.68577999999993,40.2258999999999,77.03,0.0,VF CABLEMAX FULL FLEX,0
40 - 44,KBW,19.990000000000006,19.990000000000006,30.0,0.0,3PLAY TREUE MODEM,0
35 - 39,KBW,54.98999999999987,54.98999999999985,35.476363436872745,0.0,RED INTERNET & PHONE CABLE U,0
30 - 34,KBW,29.959699999999938,29.98999999999993,36.75509295675084,0.0,VF CABLEMAX FULL FLEX,0
40 - 44,HSN,40.40191911976906,45.375593809523764,74.09,0.0,VF CABLEMAX FULL FLEX,0
50 - 54,KBW,49.840052380952336,42.049540476190465,30.0,0.0,VF CABLEMAX,0
40 - 44,KBW,41.83613333333333,38.98000000000001,55.085166666666666,0.02,RED INTERNET & PHONE CABLE U,0
35 - 39,KBW,42.142999999999944,40.597399999999965,152.8820295815296,0.03,GIGAZUHAUSE TREUE,0
70 - 74,KBW,60.999011071428605,39.488800000000005,30.0,0.0,3PLAY SMART HRZ,0
40 - 44,HSN,150.81919999999963,149.9599999999996,30.0,0.0,EAZY,0
35 - 39,HSN,55.749333333333205,54.98999999999987,30.065,0.0,MMA MB,0
30 - 34,HSN,44.03829999999999,39.83020000000001,47.79,1.36,RED INTERNET & PHONE CABLE U,0
35 - 39,KBW,63.65495833333321,55.364449999999906,36.86,0.0,MMA MB,0
35 - 39,KBW,40.359800000000014,39.98,222.88538095238087,0.01,GIGAZUHAUSE KABEL,0
40 - 44,KBW,42.03412266233764,39.98999999999987,30.0,0.0,GIGAZUHAUSE TREUE C,0
50 - 54,KBW,49.99935869047613,45.16369999999996,30.0,0.0,TREUEPLUS,0
45 - 49,NRW,23.112700000000007,22.980200000000014,31.5,0.0,EAZY FLEX,0
50 - 54,KBW,52.20850000000002,45.70350000000001,30.0,0.0,3PLAY + HD BOX + PAY,0
40 - 44,KBW,34.98999999999992,34.989999999999874,57.74586363636364,0.0,RED INTERNET & PHONE CABLE U,0
40 - 44,KBW,17.990000000000006,17.990000000000006,31.5,0.0,EAZY FLEX,0
40 - 44,KBW,56.832259999999884,54.989899999999864,36.12,0.0,HSI HZ BOX ONLY,0
35 - 39,KBW,44.979999999999976,44.979999999999926,36.40951693475605,0.0,TELEFON HSI,0
50 - 54,KBW,65.81559999999992,48.92199999999997,482.91,0.01,RIP CABLE U TREUE,0
45 - 49,KBW,43.79423333333333,45.10429999999999,65.09666666666666,0.61,MMA,0
65 - 69,KBW,37.70221249999993,34.8944666666666,30.0,0.0,3PLAY PREMIUM HRZ,0
55 - 59,KBW,54.02223151098896,42.64159999999999,53.21,0.03,VF CABLEMAX,0
40 - 44,KBW,55.468399999999875,44.90949999999992,81.68,0.20410256410256408,MMA,0
60 - 64,KBW,55.93416888888887,42.77309166666663,36.29,0.0,TREUEPLUS BASIS,0
40 - 44,HSN,51.16845714285711,48.328799999999944,156.35,0.0,GIGAZUHAUSE TREUE,0
50 - 54,KBW,62.99879642857141,42.78069999999998,30.0,0.0,TREUEPLUS BASIS,0
50 - 54,KBW,56.628399999999864,54.489899999999864,34.27344047619047,0.1,MMA MB,0
35 - 39,KBW,35.42416418968504,34.989999999999874,36.879339874237196,0.04601738129882449,RED INTERNET & PHONE CABLE U,0
40 - 44,KBW,44.979999999999976,44.97999999999989,36.32542857142859,0.06647237484737484,TREUEPLUS BASIS,0
35 - 39,KBW,26.260799999999957,25.08999999999996,33.67,0.0,INTERNET START HZ TV,0
50 - 54,KBW,37.544112453102436,34.9899999999999,32.65714285714286,0.0,RIP CABLE U TREUE,0
40 - 44,KBW,50.023800000000044,48.41670000000005,30.0,0.2866666666666667,3PLAY COMFORT,0
60 - 64,KBW,36.39159999999999,30.686199999999964,189.22,0.0,HSI HZ BOX ONLY,0
50 - 54,KBW,61.33109999999991,45.23879999999996,516.26,0.03,TREUEPLUS BASIS,0
75 - 79,KBW,35.92368333333332,23.763099999999977,46.985,0.0,RIP CABLE U TREUE,0
35 - 39,KBW,50.403657316033225,44.97999999999986,40.8687311777465,0.0,TREUEPLUS,0
40 - 44,HSN,142.33609999999965,141.39439999999965,29.99,0.0,TREUEPLUS,0
45 - 49,KBW,50.14114999999988,48.017499999999885,62.42,0.07916666666666666,TELEFON HSI,0
40 - 44,KBW,32.01259999999999,28.737199999999962,83.19833333333334,0.0,VF CABLEMAX FULL FLEX,0
50 - 54,KBW,35.06101333333333,27.614499999999975,46.6,0.0,INTERNET COMFORT,0
50 - 54,HSN,49.57549999999994,45.906599999999926,35.23,0.05,3PLAY SMART HRZ,0
35 - 39,KBW,46.59344204932481,44.97999999999989,41.10671085449028,0.0,RED INTERNET & PHONE CABLE U,0
35 - 39,HSN,36.1898,36.8708,91.51299999999999,0.1,VF CABLEMAX FULL FLEX,0
35 - 39,KBW,39.989999999999895,39.98999999999986,37.1969464859164,0.05246664662785069,MMA MB,0
45 - 49,KBW,41.20515482822734,32.98999999999992,45.69307359307359,0.0,VF RIP U-TREUE,1
40 - 44,HSN,36.387599999999914,32.989999999999924,324.32,0.08666666666666666,GIGAZUHAUSE TREUE B,0
45 - 49,KBW,58.512096349206324,48.46919999999988,57.69,0.0,TREUEPLUS BASIS,0
35 - 39,KBW,30.4325,25.198499999999967,126.19,0.09,VF CABLEMAX FULL FLEX,0
55 - 59,HSN,56.599299999999964,37.86209999999993,46.24,0.01,GIGAZUHAUSE TREUE,0
40 - 44,KBW,57.997299999999896,54.15949999999991,333.67,0.07,GIGAZUHAUSE TREUE B,0
25 - 29,KBW,29.949099999999934,29.989999999999938,30.0,0.0,MMA,0
40 - 44,KBW,44.67519013134054,39.98999999999988,30.0,0.0,TELEFON HSI,0
45 - 49,KBW,50.72663999999998,37.24044999999998,31.16333333333333,0.0,TELEFON HSI,0
45 - 49,HSN,58.0592333333332,54.44989999999987,29.98,0.0,MMA MB,0
50 - 54,HSN,44.390993333333284,42.92999999999993,91.19333333333333,0.0,GIGAZUHAUSE TREUE C,0
55 - 59,KBW,63.08479999999999,45.37989999999997,169.72666666666663,0.03,TREUEPLUS BASIS,0
40 - 44,KBW,33.127300000000005,37.48000000000001,109.34559523809523,0.15,INTERNET START HZ TV,0
35 - 39,KBW,48.41939999999989,47.98999999999988,29.81,0.0,VF CABLEMAX FULL FLEX,0
50 - 54,KBW,36.30803712037961,34.9899999999999,30.0,0.0,RED INTERNET & PHONE CABLE U,0
65 - 69,KBW,54.70619999999998,33.839499999999916,93.65,0.2,TREUEPLUS,0
60 - 64,KBW,70.12989999999986,52.795899999999904,72.32666666666665,0.15,MMA MB,0
25 - 29,KBW,40.009900000000016,39.98000000000001,77.83839682539684,0.17,TREUEPLUS,0
40 - 44,KBW,49.96999999999997,49.96999999999997,30.0,0.0,TELEFON HSI,0
40 - 44,KBW,46.7178999999999,44.98999999999988,246.7448333333333,0.035,GIGAZUHAUSE TREUE,0
65 - 69,KBW,56.35520000000003,37.08270000000002,30.0,0.0,2PLAY TREUE,0
35 - 39,KBW,48.81822279775779,34.9899999999999,30.115,0.0,RED INTERNET & PHONE CABLE U,0
45 - 49,KBW,58.9647,45.80099999999994,105.33,0.04,TREUEPLUS,0
50 - 54,KBW,26.784599999999955,25.049999999999965,322.5055952380953,0.48983333333333334,GIGAZUHAUSE TREUE B,0
55 - 59,HSN,70.86092951354199,49.67079999999997,36.315,0.0,RED INTERNET & PHONE CABLE U,0
40 - 44,KBW,42.42509595238093,29.98999999999993,30.250999999999998,0.005,RIP CABLE U TREUE,0
45 - 49,KBW,29.989999999999938,29.989999999999924,33.58244811642608,0.0,TELEFON HSI,0
70 - 74,KBW,41.022999999999904,28.772999999999954,462.48,0.05,INTERNET,0
35 - 39,KBW,51.42672075396822,51.78649999999989,84.40833333333332,0.0,GIGAZUHAUSE TREUE D,0
35 - 39,KBW,39.989999999999895,39.98999999999986,37.1969464859164,0.05246664662785069,MMA MB,0
70 - 74,KBW,24.396,24.999799999999997,36.65,0.0,MMA,0
60 - 64,KBW,41.14670000000001,33.493399999999994,217.2935,0.1,GIGAZUHAUSE TREUE B,0
45 - 49,KBW,42.93389999999999,39.98000000000001,206.12333333333336,0.02,GIGAZUHAUSE KABEL,0
35 - 39,HSN,50.64473055176463,45.87779999999998,71.87,0.0,VF CABLEMAX,0
45 - 49,HSN,34.02199999999993,30.089899999999933,262.93,0.03,GIGAZUHAUSE TREUE B,0
40 - 44,KBW,39.76848472222218,34.9899999999999,30.0,0.0,RED INTERNET & PHONE CABLE U,0
30 - 34,KBW,34.98999999999992,34.98999999999992,30.0,0.0,RIP CABLE U TREUE,0
70 - 74,HSN,53.31619999999996,33.37619999999992,517.72,1.3,INTERNET,0
35 - 39,KBW,41.13073855390725,39.98999999999986,32.6624881360626,0.09518886524705007,MMA,0
40 - 44,HSN,43.985274999999966,40.15510000000002,65.48666666666666,0.32666666666666666,TELEFON HSI,0
40 - 44,KBW,67.40371054528799,45.00989999999998,30.0,0.0,VF CABLEMAX FULL FLEX,0
40 - 44,KBW,49.95794872530258,44.979999999999876,39.57815677298128,0.0,TREUEPLUS BASIS,0
40 - 44,KBW,45.886681276374446,44.979999999999876,53.81541202270951,0.05392302646016132,TELEFON HSI,0
65 - 69,HSN,51.85419999999993,34.84564999999992,30.51,0.0,TREUEPLUS BASIS,0
40 - 44,HSN,149.87719999999968,149.9599999999996,33.0,0.03,TREUEPLUS BASIS,0
30 - 34,KBW,43.84139999999999,42.980099999999986,117.43242582417582,0.0,GIGAZUHAUSE TREUE,0
30 - 34,KBW,40.658800000000014,39.98,263.4766666666667,0.04,GIGAZUHAUSE TREUE,0
35 - 39,KBW,41.13073855390725,39.98999999999986,32.6624881360626,0.09518886524705007,MMA,0
50 - 54,HSN,45.508344668664655,42.36429999999992,48.69,0.08,RED INTERNET & PHONE CABLE U,0
35 - 39,HSN,37.2278433333333,34.35444166666661,42.24,0.04333333333333333,VF CABLEMAX,0
55 - 59,KBW,35.327099999999916,33.05969999999992,265.3953333333333,0.13,GIGAZUHAUSE TREUE B,0
35 - 39,KBW,45.809099999999965,44.97999999999992,44.95899797807112,0.02,TREUEPLUS BASIS,0
40 - 44,KBW,66.56792809523809,48.7990241341991,30.0,0.2691468253968254,TREUEPLUS,0
35 - 39,KBW,54.98999999999987,54.98999999999985,43.908241841491844,0.0,RED INTERNET & PHONE CABLE U,0
45 - 49,KBW,34.78746333333326,32.989999999999924,30.0,0.0,RED INTERNET & PHONE CABLE U,0
35 - 39,HSN,42.91394204648289,39.98999999999987,33.2578292810131,0.0,TELEFON HSI,0
55 - 59,KBW,70.09379999999997,46.87599999999991,258.84,0.02,GIGAZUHAUSE TREUE D,0
25 - 29,KBW,48.960199999999965,48.96999999999996,45.04176587301586,0.011333333333333332,TREUEPLUS BASIS,0
50 - 54,KBW,47.311020952380865,37.6995999999999,46.2,0.875,VF CABLEMAX FULL FLEX,0
45 - 49,KBW,76.63869999999983,58.396799999999885,30.72,0.0,GIGAZUHAUSE TREUE D,0
40 - 44,KBW,24.356566666666637,25.409299999999963,30.0,0.018714285714285715,RED INTERNET & PHONE CABLE U,0
35 - 39,KBW,61.04849999999991,46.43529999999998,480.96,0.03,TREUEPLUS,0
35 - 39,HSN,44.45909116133866,39.98999999999987,35.30903682265446,0.12156805694305692,TREUEPLUS,0
50 - 54,KBW,44.278074999999966,34.969999999999914,41.98357142857143,0.0,MMA MB,0
60 - 64,KBW,32.10209999999999,25.165799999999972,524.34,0.1,GIGAZUHAUSE TREUE D,0
55 - 59,HSN,29.61509999999995,22.693199999999987,466.55,0.1,GIGAZUHAUSE KABEL,0
40 - 44,KBW,50.64473055176463,44.97999999999988,41.06260216806235,0.0,TREUEPLUS,0
30 - 34,KBW,34.88989999999991,34.989999999999874,63.82811052806929,0.74,RED INTERNET & PHONE CABLE U,0
50 - 54,KBW,26.475025476190435,25.449999999999964,54.59,0.11333333333333334,INTERNET PREMIUM,0
35 - 39,KBW,51.78145287470057,44.97999999999989,39.8846608639039,0.0,MMA MB,0
40 - 44,KBW,56.025536269841176,49.648099999999886,32.21791666666667,0.016666666666666666,HSI HZ BOX ONLY,0
50 - 54,KBW,56.23338122711241,45.423299999999955,35.58,0.0,TREUEPLUS BASIS,0
40 - 44,KBW,19.990000000000006,19.990000000000006,30.0,0.0,3PLAY TREUE MODEM,0
50 - 54,HSN,53.34509999999987,49.98999999999987,34.0,0.4133333333333333,MMA MB,0
40 - 44,KBW,64.46519999999998,45.50359999999996,63.4,0.07,VF CABLEMAX,0
25 - 29,KBW,55.66739999999991,45.01439999999995,476.6,0.07,GIGAZUHAUSE TREUE B,0
45 - 49,KBW,53.25353428932177,45.57869999999997,41.55,0.09,TREUEPLUS BASIS,0
50 - 54,KBW,47.59987119047618,39.889999999999894,36.62,0.0,VF CABLEMAX FULL FLEX,0
25 - 29,HSN,169.92,169.92,29.73,0.0,RED INTERNET & PHONE CABLE U,0
25 - 29,HSN,44.979999999999976,44.97999999999991,51.502380952380946,0.06,TREUEPLUS BASIS,0
30 - 34,KBW,38.42970000000002,37.98000000000001,248.47333333333333,0.01,GIGAZUHAUSE TREUE,0
45 - 49,HSN,56.20645833333326,44.97999999999991,42.4095,0.06,TREUEPLUS BASIS,0
35 - 39,KBW,44.979999999999976,44.97999999999991,51.502380952380946,0.0,TREUEPLUS BASIS,0
50 - 54,KBW,52.71539999999996,47.54820000000002,50.55,0.0,3PLAY HD BOX + ALLSTARS,0
40 - 44,HSN,33.317519999999924,32.98999999999992,30.33,0.0,VF RIP U-TREUE,0
55 - 59,KBW,49.757199999999926,43.871299999999934,125.59,0.11142857142857142,3PLAY PREMIUM MTA,0
40 - 44,KBW,44.67519013134054,39.98999999999988,30.0,0.0,TELEFON HSI,0
35 - 39,KBW,35.0016,35.480100000000014,316.055,1.35,GIGAZUHAUSE TREUE B,0
40 - 44,KBW,35.24979999999991,34.989999999999895,90.50333333333332,0.1,RED INTERNET & PHONE CABLE U,0
30 - 34,KBW,53.224099999999915,52.47029999999992,276.95166666666665,0.06,GIGAZUHAUSE KABEL,0
50 - 54,KBW,42.9113300091575,38.38179999999999,44.77023809523809,0.0,TREUEPLUS,0
35 - 39,KBW,34.96989999999991,34.98999999999992,140.19866666666664,0.013333333333333332,GIGAZUHAUSE TREUE,0
60 - 64,KBW,39.49502000000001,37.98000000000001,196.53100000000003,0.04,GIGAZUHAUSE TREUE B,0
55 - 59,HSN,55.91460000000004,40.59450000000005,36.12,0.02,3PLAY + HD BOX + PAY,0
35 - 39,HSN,54.98999999999987,54.98999999999985,30.154285714285717,0.0,INTERNET START HZ TV,0
50 - 54,KBW,34.16806476190472,29.989999999999927,42.23,0.0,TREUEPLUS BASIS,0
40 - 44,KBW,59.55764761904765,54.66479999999999,37.94,0.01,GIGAZUHAUSE TREUE,0
35 - 39,KBW,35.42416418968504,34.989999999999874,36.879339874237196,0.04601738129882449,RED INTERNET & PHONE CABLE U,0
50 - 54,HSN,11.980000000000013,11.980000000000011,30.0,0.0,EAZY,0
65 - 69,KBW,57.87056666666663,42.21919999999997,47.94,0.02,RIP CABLE U TREUE,0
60 - 64,KBW,57.32429999999989,44.54959999999989,198.22,0.05,GIGAZUHAUSE KABEL,0
