customer_age_class,region,basket_package_price_disc,internet_package_price_disc,basket_days_until_contract_end,count_previous_cancellations_0_18,internet_product_name,flag_churn
45 - 49,NRW,38.05632995817094,32.31725107897113,33,0,VF RIP U-TREUE,1
55 - 59,HSN,28.20116255579913,40.84675094944015,28,0,VF CABLEMAX,1
45 - 49,HSN,54.77112655215187,67.12948798277763,325,0,TELEFON HSI,1
40 - 44,NRW,41.39419985622655,30.189296527356998,292,0,RED INTERNET & PHONE CABLE U,0
80 and over,NRW,55.66481367389449,44.134135901788525,198,0,RED INTERNET & PHONE CABLE U,0
40 - 44,KBW,30.558760183389367,34.719314974808434,32,0,GIGAZUHAUSE TREUE C,1
60 - 64,HSN,40.83655762574588,35.61899409330532,323,0,GIGAZUHAUSE KABEL,1
40 - 44,HSN,20.832150243248343,55.20310275570142,30,0,VF RIP U-TREUE,1
40 - 44,KBW,33.37806458032331,42.054772721313014,86,0,VF RIP U-TREUE,1
35 - 39,KBW,12.792797310961767,39.49715451445144,305,0,EAZY,1
55 - 59,HSN,51.13667024444811,59.4793957924855,732,0,VF CABLEMAX,1
30 - 34,NRW,49.377413342753975,46.042436042747234,287,0,VF RIP U-TREUE,0
70 - 74,NRW,33.173418884292026,32.32418069424972,27,0,GIGAZUHAUSE TREUE B,1
18 - 24,NRW,36.848543940909416,55.558578398557366,34,0,GIGAZUHAUSE TREUE D,1
55 - 59,NRW,44.62290151884535,43.32820394511263,34,0,RED INTERNET & PHONE CABLE U,1
65 - 69,HSN,49.55758006208726,45.29713667256307,36,0,2PLAY PLUS,1
35 - 39,HSN,31.0010387659988,41.85286709815847,33,0,2PLAY PLUS,0
55 - 59,NRW,32.91708650893099,44.80360214663487,25,0,RED INTERNET & PHONE CABLE U,0
70 - 74,HSN,25.006406221421432,60.166128931704506,131,0,RED INTERNET & PHONE CABLE U,1
55 - 59,NRW,38.7762027787098,49.59410934159633,345,0,RED INTERNET & PHONE CABLE U,1
40 - 44,HSN,30.3104727415801,47.96607487520038,751,1,GIGAZUHAUSE CABLEMAX EB,1
45 - 49,NRW,23.75438423598834,36.49128431142327,805,1,RED INTERNET & PHONE CABLE U,0
55 - 59,HSN,11.469156762248222,38.47744959728127,532,0,VF RIP U-TREUE,1
80 and over,NRW,142.684348025175,48.44121933416898,32,0,RED INTERNET & PHONE CABLE U,0
30 - 34,NRW,45.1323983849651,44.241429631649595,42,0,VF CABLEMAX,1
60 - 64,NRW,15.004478012371298,46.03868449297388,29,0,RED INTERNET & PHONE CABLE U,0
45 - 49,KBW,31.348803220287753,47.136032389343065,82,0,VF RIP U-TREUE,1
18 - 24,NRW,48.11094775826775,50.21473098868871,34,0,RED INTERNET & PHONE CABLE U,1
70 - 74,KBW,24.924392104466705,34.85516214297579,25,0,2PLAY PLUS,1
75 - 79,KBW,54.86291179728902,54.661239892838665,30,0,GIGAZUHAUSE KABEL,1
25 - 29,NRW,26.490372902505342,44.46158923814987,35,0,RED INTERNET & PHONE CABLE U,1
50 - 54,KBW,62.118914547063376,51.600520133807564,658,0,MMA,0
40 - 44,NRW,35.04752084130523,34.77253798800461,253,0,3PLAY JUMP,0
80 and over,HSN,48.73108809971407,53.0014016490113,29,0,RED INTERNET & PHONE CABLE U,1
55 - 59,KBW,24.0048868312708,33.14593947783741,30,0,GIGAZUHAUSE CABLEMAX,1
55 - 59,HSN,43.004961352526664,45.33385805630031,37,0,VF CABLEMAX,1
30 - 34,HSN,28.312350117266845,42.838147495046265,28,0,VF RIP U-TREUE,0
75 - 79,HSN,30.049127570479992,43.51936621720368,32,0,2PLAY PLUS,1
30 - 34,NRW,26.269135389966326,39.14173944466397,33,0,RED INTERNET & PHONE CABLE U,1
60 - 64,NRW,34.45715876492301,34.26672906035237,32,0,VF RIP U-TREUE,1
80 and over,NRW,51.48397885333501,32.29231914172598,28,0,RED INTERNET & PHONE CABLE U,0
35 - 39,NRW,54.700028532787805,36.08564089896062,34,0,VF CABLEMAX,1
under 18,NRW,30.20466912257698,50.73541207446514,165,0,VF CABLEMAX,1
35 - 39,KBW,-5.778185649272427,22.101657457980842,0,0,VF RIP U-TREUE,0
40 - 44,KBW,39.42893858792241,45.50068889492655,33,0,VF RIP U-TREUE,1
70 - 74,KBW,27.882239465182725,51.6957313436709,28,0,VF RIP U-TREUE,0
35 - 39,KBW,39.94825424025037,38.76457329189732,568,0,GIGAZUHAUSE KABEL,1
40 - 44,HSN,37.65239011161409,42.59045070706423,275,0,3PLAY + HD BOX + PAY,1
30 - 34,KBW,1.287187447812311,45.61615292534126,30,0,GIGAZUHAUSE TREUE D,1
65 - 69,KBW,35.59483270241515,37.82895336842541,185,0,GIGAZUHAUSE TREUE B,1
50 - 54,NRW,47.66756774269042,37.134150131353465,29,0,VF RIP U-TREUE,1
30 - 34,HSN,32.96267919592885,22.25486521630295,122,0,GIGAZUHAUSE TREUE C,1
65 - 69,KBW,30.919532623931282,48.284221332811065,30,0,MMA,1
30 - 34,NRW,44.91073787725726,35.96689474840905,636,0,VF CABLEMAX,1
65 - 69,HSN,29.64244946538759,44.51077004150175,33,0,RED INTERNET & PHONE CABLE U,1
18 - 24,NRW,34.58880600971851,49.39079386026396,247,0,RED INTERNET & PHONE CABLE U,0
40 - 44,NRW,26.590713887483563,47.065158558949506,210,4,2PLAY TREUE,0
50 - 54,KBW,29.649878897382056,51.43522875266048,287,0,3PLAY PREMIUM,0
40 - 44,HSN,32.336963000382504,55.6075703023055,33,0,3PLAY TREUE GENRE,1
45 - 49,NRW,49.90223922978802,62.2182775368695,268,0,GIGAZUHAUSE TREUE B,1
30 - 34,NRW,28.045627563581867,33.39780935883112,30,0,RED INTERNET & PHONE CABLE U,1
45 - 49,KBW,30.539943846484093,36.502986352065136,35,0,2PLAY PLUS,1
80 and over,NRW,26.70718421974609,34.88579150892632,647,0,GIGAZUHAUSE TREUE C,1
55 - 59,KBW,32.726878938047705,34.58172178681637,205,0,VF CABLEMAX,1
45 - 49,HSN,45.57460140046645,34.37618738120611,32,0,GIGAZUHAUSE TREUE B,1
55 - 59,NRW,38.253501723004646,36.070757910876594,31,4,RED INTERNET & PHONE CABLE U,1
50 - 54,KBW,43.578937537587755,45.792442495796536,34,4,GIGAZUHAUSE TREUE B,1
35 - 39,HSN,30.883701404283833,50.01687613734844,26,0,VF CABLEMAX,0
75 - 79,KBW,21.89741649706079,24.31635686875919,34,0,3PLAY HD BOX,1
40 - 44,HSN,54.316811236549356,169.72551329355096,296,0,VF CABLEMAX,0
50 - 54,KBW,43.66618118511147,46.611853506947206,30,0,3PLAY TREUE,0
25 - 29,HSN,42.24699306460673,43.950935833932014,30,0,2PLAY PLUS,1
60 - 64,HSN,33.81985974751753,53.07113919132215,648,0,VF CABLEMAX,1
35 - 39,HSN,37.510352504120625,43.85680511913557,683,0,RED INTERNET & PHONE CABLE U,1
60 - 64,NRW,45.967178703459055,43.521017909224675,134,0,GIGAZUHAUSE CABLEMAX EB,1
45 - 49,HSN,48.108959259221706,41.335940078527244,29,0,VF CABLEMAX,1
50 - 54,NRW,50.80787816689685,44.17095097482505,27,0,GIGAZUHAUSE TREUE D,0
35 - 39,KBW,35.2939544283742,34.02520953386857,116,0,GIGAZUHAUSE CABLEMAX,1
65 - 69,NRW,50.33531463354342,46.13306822010763,30,0,RED INTERNET & PHONE CABLE U,0
45 - 49,HSN,36.580695249004776,41.89875849159055,26,0,GIGAZUHAUSE TREUE B,0
30 - 34,NRW,47.09531416489804,35.093245421005,146,0,VF RIP U-TREUE,0
30 - 34,NRW,30.138703995132147,46.6114265561617,30,0,3PLAY PLUS,1
under 18,NRW,95.48933361157687,51.413272356477464,31,0,INTERNET,0
under 18,NRW,33.60273116302026,41.78945412167761,165,0,GIGAZUHAUSE TREUE C,1
25 - 29,HSN,30.650896034006216,45.13114279971299,26,0,VF RIP U-TREUE,1
25 - 29,NRW,-18.5833018377504,50.5905380523627,720,0,INTERNET PREMIUM,1
50 - 54,NRW,32.471783767063535,37.62518538875862,33,0,GIGAZUHAUSE TREUE B,1
50 - 54,KBW,9.211170138492477,43.56625841966024,33,0,VF RIP U-TREUE,1
80 and over,NRW,32.33334659727874,41.40243751828041,31,0,GIGAZUHAUSE KABEL,1
25 - 29,NRW,47.88087713392599,54.21404182010901,278,0,RED INTERNET & PHONE CABLE U,0
60 - 64,NRW,58.679458411414686,43.536012536529434,524,0,RED INTERNET & PHONE CABLE U,1
35 - 39,NRW,31.431788107225586,58.744959941439895,33,0,TREUEPLUS BASIS,0
80 and over,KBW,37.2534909397939,40.27587946187738,32,0,GIGAZUHAUSE TREUE B,1
30 - 34,NRW,38.82498243667682,40.59602023442062,30,0,GIGAZUHAUSE TREUE C,0
65 - 69,KBW,36.09442244022924,33.76436814923765,598,0,MMA,0
60 - 64,NRW,29.988842823469806,44.272931942827775,472,0,RED INTERNET & PHONE CABLE U,1
40 - 44,NRW,47.863105197665746,47.37316656690142,36,0,RED INTERNET & PHONE CABLE U,1
50 - 54,KBW,27.64724166700427,32.44167120146897,32,0,1PLAY,1
40 - 44,KBW,51.168558810005734,46.673042232396206,31,0,MMA,1
60 - 64,NRW,43.30820997365676,46.05126242454218,530,4,GIGAZUHAUSE TREUE,0
25 - 29,HSN,11.274243160813013,39.68351219139032,32,0,GIGAZUHAUSE TREUE D,1
60 - 64,NRW,24.92207467700142,50.139891127328525,30,0,VF CABLEMAX,0
40 - 44,KBW,30.9730990712767,46.37852285349872,28,0,2PLAY PLUS,1
55 - 59,KBW,37.83841344475739,43.6962673446353,41,0,GIGAZUHAUSE CABLEMAX,0
30 - 34,NRW,47.62704330417509,41.94180940264196,131,0,RED INTERNET & PHONE CABLE U,1
75 - 79,KBW,25.707904085534054,45.091210666512715,34,0,128KBIT,1
40 - 44,NRW,63.36146334994186,46.10977300415484,324,0,RED INTERNET & PHONE CABLE U,1
60 - 64,NRW,30.61824275545677,47.399157479939504,33,0,RED INTERNET & PHONE CABLE U,1
40 - 44,KBW,58.547530935327885,42.51783930028077,26,0,GIGAZUHAUSE KABEL,1
60 - 64,NRW,54.609828225040715,46.70019302368077,255,0,3PLAY PREMIUM,1
50 - 54,KBW,38.205891339080814,38.31976704465084,522,0,GIGAZUHAUSE TREUE B,0
60 - 64,NRW,38.00444385209499,44.34927595208741,159,0,VF RIP U-TREUE,0
40 - 44,NRW,35.88611528426635,45.580126090002125,31,0,VF RIP U-TREUE,0
60 - 64,NRW,145.5919470242621,38.201803227266794,28,0,RED INTERNET & PHONE CABLE U,0
45 - 49,KBW,28.45697880908189,40.648864010950916,30,0,EAZY,0
35 - 39,NRW,32.95812428774059,18.390076640545132,322,5,GIGAZUHAUSE KABEL,1
60 - 64,KBW,30.78414909413322,43.925898581629106,39,0,128KBIT,1
18 - 24,NRW,21.563624418857504,32.378717770337026,30,0,RED INTERNET & PHONE CABLE U,0
35 - 39,NRW,42.8414812166147,41.48938799880675,213,0,RED INTERNET & PHONE CABLE U,0
30 - 34,HSN,33.551006166075055,37.47975526256553,32,0,VF RIP U-TREUE,1
35 - 39,KBW,42.30274970160018,34.08868933658058,438,0,GIGAZUHAUSE TREUE C,1
30 - 34,KBW,21.703664627785024,51.08709796855627,446,0,GIGAZUHAUSE KABEL,1
45 - 49,KBW,61.78669795047157,35.902738527089205,29,0,2PLAY,0
35 - 39,NRW,41.21177726358889,42.37663503140248,29,0,GIGAZUHAUSE KABEL,1
30 - 34,HSN,49.42149532955279,46.2902067214214,32,0,RED INTERNET & PHONE CABLE U,0
50 - 54,KBW,165.49279773047635,31.373123426546854,34,0,GIGAZUHAUSE KABEL,1
50 - 54,HSN,26.653993037741795,22.65682676735767,259,0,RED INTERNET & PHONE CABLE U,1
25 - 29,KBW,38.47840556287541,39.804638110542875,138,0,VF RIP U-TREUE,0
40 - 44,NRW,8.161014932728387,41.68106016571283,32,0,RED INTERNET & PHONE CABLE U,0
60 - 64,HSN,37.902962391695866,37.9239026331101,283,0,VF RIP U-TREUE,0
60 - 64,NRW,34.19123494753175,30.062194511976905,297,0,VF RIP U-TREUE,1
75 - 79,NRW,48.96768405608083,64.87177824617443,30,0,RED INTERNET & PHONE CABLE U,0
60 - 64,NRW,20.449027418453912,46.13039405207364,29,1,GIGAZUHAUSE KABEL,0
18 - 24,KBW,25.809033956134325,46.53733080805506,304,0,GIGAZUHAUSE TREUE B,0
30 - 34,HSN,32.691422143414016,47.36695424861415,33,0,VF RIP U-TREUE,1
30 - 34,NRW,26.267343830438165,36.18088861773619,360,0,RED INTERNET & PHONE CABLE U,1
45 - 49,HSN,31.20945339914706,43.32376158366459,34,0,RED INTERNET & PHONE CABLE U,1
45 - 49,HSN,246.14390302912244,41.45516099376887,32,3,GIGAZUHAUSE KABEL,1
30 - 34,NRW,44.00605605393196,36.37655654859354,35,0,RED INTERNET & PHONE CABLE U,1
50 - 54,NRW,38.49087611934193,39.01117446368486,29,0,INTERNET START HZ TV,1
40 - 44,KBW,33.36929756778751,32.838254770580015,209,0,TELEFON HSI,1
30 - 34,NRW,185.5309987267946,39.78055520677925,28,0,GIGAZUHAUSE TREUE C,1
65 - 69,KBW,19.265415199573003,45.97539428248974,214,0,2PLAY PLUS,1
50 - 54,HSN,55.984781706080994,55.12450134505658,276,0,VF RIP U-TREUE,1
75 - 79,KBW,29.76498341590225,34.60790366309917,201,0,GIGAZUHAUSE KABEL,0
35 - 39,KBW,14.965436673715143,43.02601994378516,469,0,GIGAZUHAUSE KABEL,0
60 - 64,NRW,32.24160948128641,44.3242902078047,221,0,RED INTERNET & PHONE CABLE U,1
65 - 69,NRW,42.87057151253402,48.93985964807016,31,0,RED INTERNET & PHONE CABLE U,1
40 - 44,HSN,53.48625103632689,52.74486632400846,26,0,GIGAZUHAUSE TREUE D,1
35 - 39,KBW,35.694853582843024,38.84705657726857,165,0,GIGAZUHAUSE CABLEMAX,0
40 - 44,NRW,143.16402189248984,46.03711386374319,28,0,RED INTERNET & PHONE CABLE U,0
75 - 79,KBW,37.495500011224486,42.53359634845942,30,4,GIGAZUHAUSE CABLEMAX,1
80 and over,NRW,29.844476331683126,66.46629481061235,34,0,VF CABLEMAX,1
80 and over,HSN,134.9213070588012,45.09305907894081,257,0,VF RIP U-TREUE,1
60 - 64,NRW,96.1993179757352,31.569970389087292,29,0,RED INTERNET & PHONE CABLE U,1
40 - 44,NRW,52.91292288212297,43.62639043588814,27,0,GIGAZUHAUSE KABEL,1
60 - 64,NRW,45.870860400916015,7.306473547807277,360,0,3PLAY START,1
65 - 69,NRW,42.38609512757702,52.76698926197877,332,0,3PLAY PREMIUM,0
not available,NRW,-15.884985189439629,35.910291698808955,32,4,GIGAZUHAUSE KABEL,0
45 - 49,KBW,37.56305404873696,40.62058462025441,35,0,RED INTERNET & PHONE CABLE U,1
60 - 64,NRW,18.793245093373148,51.3363441156057,294,0,3PLAY PREMIUM,1
30 - 34,NRW,10.235276036482116,45.80072801701142,35,0,RED INTERNET & PHONE CABLE U,0
80 and over,NRW,26.523579793940456,69.99897646791261,148,0,MMA,1
35 - 39,NRW,47.740570967264816,33.551177749346266,650,0,VF CABLEMAX,1
30 - 34,KBW,25.072300329865655,39.95435933413911,32,0,2PLAY TREU,0
70 - 74,HSN,13.78373848243993,36.30266709039769,29,0,VF RIP U-TREUE,1
45 - 49,KBW,63.645087030723396,39.40837683062035,357,0,GIGAZUHAUSE KABEL,0
60 - 64,NRW,69.76309627826254,40.15868815256946,31,0,3PLAY,1
55 - 59,HSN,52.54947420852295,46.16381470363713,690,0,GIGAZUHAUSE KABEL,0
60 - 64,KBW,39.343818977246784,35.45172263529847,247,0,3PLAY + HD BOX + PAY,1
35 - 39,NRW,25.90808836393579,25.534077916517184,85,1,RED INTERNET & PHONE CABLE U,1
40 - 44,KBW,34.83043451037877,36.88852405879592,77,0,GIGAZUHAUSE TREUE B,0
60 - 64,NRW,31.419467378226102,34.753536290003154,30,0,GIGAZUHAUSE KABEL,1
45 - 49,KBW,33.23120943763364,40.31661544494773,23,0,GIGAZUHAUSE KABEL,1
55 - 59,KBW,22.28765551108075,43.43541704913895,30,0,MMA,1
40 - 44,NRW,49.20299693232463,43.64216272355221,190,0,2PLAY PREMIUM,0
35 - 39,HSN,45.88379247303108,36.31761042762498,139,0,VF CABLEMAX,0
60 - 64,KBW,66.38757141953867,19.17090307017348,32,0,VF RIP U-TREUE,1
60 - 64,KBW,50.90372428102028,46.85771809505922,34,0,RED INTERNET & PHONE CABLE U,0
65 - 69,KBW,34.50290170266619,43.763203693130535,334,0,2PLAY PLUS,1
35 - 39,NRW,36.65803991805454,46.946659103723796,28,0,GIGAZUHAUSE TREUE C,0
80 and over,NRW,26.375946109344916,38.30791220451089,32,4,RED INTERNET & PHONE CABLE U,0
60 - 64,KBW,30.003690784759012,47.386174923072666,33,0,GIGAZUHAUSE TREUE B,1
80 and over,NRW,37.052536828912366,40.048530810594144,34,4,VF RIP U-TREUE,1
60 - 64,NRW,4.488742882773343,43.26764181503124,27,0,VF RIP U-TREUE,0
80 and over,HSN,39.40780598221269,45.26725680751815,31,0,VF RIP U-TREUE,1
40 - 44,KBW,40.296236062894785,43.936930293208405,30,0,VF CABLEMAX FULL FLEX,1
80 and over,KBW,11.672839730955857,42.5739898317464,31,0,VF RIP U-TREUE,1
60 - 64,KBW,30.936983787051403,147.83541631043985,87,0,3PLAY PREMIUM,1
65 - 69,KBW,16.11538965483211,-11.657667244587557,26,0,GIGAZUHAUSE KABEL,1
55 - 59,NRW,42.33535156676884,39.98900421238006,32,0,RIP CABLE U TREUE,0
70 - 74,KBW,-7.4360828029088,41.679692883851324,30,0,EAZY,1
60 - 64,HSN,7.704129932518555,51.468202421532425,500,0,EAZY,1
60 - 64,KBW,87.57223504354012,32.40653402449984,266,0,GIGAZUHAUSE TREUE B,1
50 - 54,HSN,78.85909468891514,58.99711086790086,32,0,3PLAY HD BOX,0
55 - 59,KBW,8.433744637886353,32.716499421169196,34,0,GIGAZUHAUSE KABEL,1
25 - 29,NRW,23.15336288574379,45.68874311717886,29,0,MMA,1
18 - 24,HSN,35.925271845450695,37.88681940467138,285,0,128KBIT,1
50 - 54,KBW,33.62844553899572,36.44344385451032,140,0,2PLAY,1
45 - 49,HSN,29.41151311817496,36.31888144410747,35,0,VF CABLEMAX,1
65 - 69,KBW,158.6944224771879,44.0125499130186,535,0,2PLAY PLUS,1
40 - 44,HSN,36.018395136270755,38.37028755362785,323,0,GIGAZUHAUSE TREUE B,1
35 - 39,KBW,25.071855919190366,43.04291981787583,279,0,GIGAZUHAUSE KABEL,0
45 - 49,HSN,20.778783850674625,46.03136198658622,748,0,VF CABLEMAX,1
60 - 64,NRW,186.2917745743883,54.02879026755115,28,0,RED INTERNET & PHONE CABLE U,1
70 - 74,HSN,44.91880507208569,46.39508569924487,334,0,RED INTERNET & PHONE CABLE U,1
30 - 34,HSN,39.459882237376334,50.14009294491069,26,0,VF CABLEMAX,1
55 - 59,HSN,36.193947025660236,41.0203623975133,181,0,GIGAZUHAUSE CABLEMAX EB,1
60 - 64,KBW,14.854419361430967,44.73894360227741,30,0,3PLAY JUMP,1
70 - 74,NRW,11.326843623632097,49.322223055066765,777,0,VF CABLEMAX,1
70 - 74,NRW,42.86034603651731,33.39327288196946,34,4,RED INTERNET & PHONE CABLE U,0
under 18,NRW,16.356993193728776,30.03480740417712,33,0,VF RIP U-TREUE,1
40 - 44,NRW,65.26260282465971,45.059486427111786,33,0,VF CABLEMAX,0
65 - 69,HSN,25.767989522179725,44.04262444929971,263,4,VF RIP U-TREUE,1
35 - 39,KBW,40.23058547480617,43.16593998520191,29,0,GIGAZUHAUSE KABEL,1
40 - 44,NRW,38.686258199844694,42.12829769670272,34,0,GIGAZUHAUSE CABLEMAX EB,0
55 - 59,HSN,47.23178207543734,27.20401459119867,68,0,RED INTERNET & PHONE CABLE U,0
45 - 49,KBW,15.9454484970619,47.09308562438953,286,0,RED INTERNET & PHONE CABLE U,1
75 - 79,KBW,34.707554905559924,42.705622790894395,29,0,GIGAZUHAUSE KABEL,1
30 - 34,KBW,29.934588208720626,44.817980576193875,212,0,2PLAY PLUS,1
55 - 59,HSN,140.43463421669824,34.83462521835451,28,0,RED INTERNET & PHONE CABLE U,1
45 - 49,KBW,31.778696702622966,38.869753950219014,35,0,VF CABLEMAX,1
30 - 34,KBW,43.66005245566798,49.84496386734356,32,0,GIGAZUHAUSE TREUE B,1
40 - 44,KBW,40.106592213407666,26.95039097452882,310,0,2PLAY JUMP,0
45 - 49,KBW,50.51996399687287,48.60442673678692,28,0,3PLAY HD BOX,1
30 - 34,NRW,36.98854106330705,40.340613835376786,117,0,RED INTERNET & PHONE CABLE U,0
65 - 69,KBW,46.25803592881991,40.2473006154561,37,0,VF CABLEMAX,0
55 - 59,KBW,22.22321613874358,46.11990434619932,278,0,VF CABLEMAX,0
25 - 29,NRW,29.938233891790258,46.39171854982583,35,0,RED INTERNET & PHONE CABLE U,1
30 - 34,HSN,29.918278723781622,45.21402820699792,309,0,RED INTERNET & PHONE CABLE U,1
55 - 59,NRW,32.281988873364384,33.48879630104161,226,0,RED INTERNET & PHONE CABLE U,0
35 - 39,KBW,11.046361702640645,57.52086470185536,237,0,GIGAZUHAUSE KABEL,0
35 - 39,NRW,20.57436792907872,4.926880836140235,26,0,GIGAZUHAUSE TREUE B,1
35 - 39,HSN,54.204261390376914,41.012371533612,236,0,GIGAZUHAUSE TREUE B,1
18 - 24,KBW,41.90890694038437,46.19147151959632,288,0,TELEFON HSI,1
35 - 39,NRW,12.920238334673964,36.533102607365755,211,0,VF CABLEMAX,1
65 - 69,NRW,40.48851950934866,41.63202575749081,32,0,2PLAY PLUS,1
60 - 64,NRW,37.28989402028489,42.736773804868875,139,0,GIGAZUHAUSE KABEL,0
60 - 64,HSN,27.05971414765725,48.42006084669234,32,0,3PLAY + HD BOX + PAY,0
60 - 64,NRW,39.3357086892228,43.5057304915591,34,0,VF CABLEMAX,1
55 - 59,HSN,28.148029038130424,36.92296633113737,33,0,VF CABLEMAX,1
80 and over,KBW,17.357546253716393,28.98716902842226,187,0,2PLAY TREU,1
65 - 69,KBW,33.53624736628181,29.62973693671254,43,0,RED INTERNET & PHONE CABLE U,0
80 and over,NRW,39.8272627453955,35.848820061483025,838,0,VF RIP U-TREUE,0
35 - 39,NRW,50.413251251871344,27.170702055064577,35,0,RED INTERNET & PHONE CABLE U,1
80 and over,NRW,43.017415984896445,51.1425556763521,615,0,GIGAZUHAUSE TREUE,0
60 - 64,HSN,34.70590271359994,48.496718151697515,29,0,VF RIP U-TREUE,0
35 - 39,NRW,16.58414364389955,37.20364955007202,29,0,GIGAZUHAUSE TREUE B,0
50 - 54,KBW,14.740967532211581,33.266653137510126,48,0,GIGAZUHAUSE KABEL,0
75 - 79,HSN,25.827046490964182,56.680197917505154,68,0,RED INTERNET & PHONE CABLE U,0
35 - 39,KBW,65.93066638845256,38.782314422490266,29,0,RED INTERNET & PHONE CABLE U,1
60 - 64,KBW,-8.616597188215454,46.60199482517286,27,0,GIGAZUHAUSE KABEL,1
65 - 69,KBW,33.31280255834064,51.69917128148495,31,0,GIGAZUHAUSE KABEL,1
60 - 64,NRW,27.147055658097273,38.103195526381754,46,0,RED INTERNET & PHONE CABLE U,1
25 - 29,NRW,81.97839928715932,33.88995598687262,236,0,RED INTERNET & PHONE CABLE U,1
80 and over,KBW,29.698244368094436,38.66551662357176,136,0,VF CABLEMAX,1
35 - 39,NRW,40.42449851739201,50.87474232022057,33,0,TELEFON HSI,1
40 - 44,NRW,77.14573625375577,51.3247890934649,602,4,3PLAY JUMP,1
18 - 24,NRW,27.91768885121298,45.69865122013391,159,0,RED INTERNET & PHONE CABLE U,0
45 - 49,NRW,28.611062900555908,37.04985986010744,36,0,GIGAZUHAUSE TREUE B,0
45 - 49,HSN,8.790616615819154,41.213250173098785,34,0,VF CABLEMAX,1
65 - 69,KBW,38.738416823980984,51.32707257348464,35,0,EAZY FLEX,1
30 - 34,NRW,33.06483624433472,37.51512636262447,507,0,3PLAY + PAY,0
18 - 24,HSN,15.83591935747745,39.23312602610795,29,0,3PLAY + PAY,1
75 - 79,NRW,50.11910398972322,43.18599051983224,852,0,RED INTERNET & PHONE CABLE U,0
30 - 34,HSN,40.5005338216044,20.21289641688967,35,0,VF RIP U-TREUE,0
55 - 59,HSN,33.642597144053724,45.89675059871314,34,0,GIGAZUHAUSE TREUE C,1
45 - 49,NRW,48.06188036701187,44.72075930484858,794,0,RED INTERNET & PHONE CABLE U,0
55 - 59,HSN,38.72540669806869,42.012169734914046,689,0,VF CABLEMAX,1
30 - 34,NRW,25.992325989932624,33.74808328231837,159,0,2PLAY,1
60 - 64,NRW,29.752862082479616,42.95080669264679,30,0,GIGAZUHAUSE KABEL,0
35 - 39,HSN,92.00806766431094,50.056548470758614,29,0,TREUEPLUS,1
55 - 59,HSN,69.56814162427798,44.42426358348192,391,0,GIGAZUHAUSE KABEL,1
30 - 34,NRW,21.413397656049625,41.25107620489027,266,0,MMA MB,1
50 - 54,KBW,16.189846534818653,32.78804265711253,618,4,GIGAZUHAUSE KABEL,1
80 and over,HSN,44.03939649110818,42.229990608281696,205,0,VF CABLEMAX,1
55 - 59,KBW,25.64057713317768,45.460474217219996,26,0,EAZY,1
40 - 44,KBW,36.68136246728192,44.53716294202766,27,0,GIGAZUHAUSE KABEL,1
75 - 79,NRW,39.77052372611453,44.22327724704416,164,0,3PLAY TREUE GENRE,0
25 - 29,NRW,55.06771399948054,42.590032852612794,34,0,3PLAY SMART HRZ,1
50 - 54,KBW,167.6399049762191,44.35474324554004,31,0,MMA,0
50 - 54,HSN,33.666872100330394,42.567295316890984,212,0,GIGAZUHAUSE TREUE B,0
25 - 29,NRW,64.04261584796427,46.272385082040856,717,0,RED INTERNET & PHONE CABLE U,1
30 - 34,NRW,18.02663018397476,43.56028309756436,29,0,RED INTERNET & PHONE CABLE U,1
45 - 49,HSN,31.56142102387166,35.32124842282174,34,0,RED INTERNET & PHONE CABLE U,1
60 - 64,KBW,40.9400870390296,34.09274136863538,349,0,VF RIP U-TREUE,0
35 - 39,KBW,36.93701310939839,46.39369153979114,179,4,2PLAY FLY,0
75 - 79,NRW,36.09322168518463,43.790482316517874,361,0,VF CABLEMAX,1
45 - 49,KBW,46.62183801598148,31.307572822390604,29,0,VF CABLEMAX,1
65 - 69,NRW,23.71065292663573,43.830207121838114,660,0,RED INTERNET & PHONE CABLE U,0
50 - 54,KBW,51.51715654060017,36.70416703511744,33,0,2PLAY,1
80 and over,KBW,47.55102676042864,46.076823300281625,373,0,VF CABLEMAX,1
under 18,NRW,106.46302362259118,44.18561249131791,39,0,VF RIP U-TREUE,1
80 and over,KBW,67.204856119812,41.004630504290006,24,0,VF RIP U-TREUE,0
45 - 49,NRW,27.460382844029525,50.34159494543416,27,0,2PLAY JUMP,1
60 - 64,KBW,15.279741716820372,30.200508899722973,87,0,GIGAZUHAUSE KABEL,1
60 - 64,NRW,32.43917532463628,50.16260558113734,269,0,VF CABLEMAX,0
70 - 74,NRW,48.84946552175685,32.9129598381733,109,0,RED INTERNET & PHONE CABLE U,0
60 - 64,NRW,18.03195197861667,45.12081979991895,233,0,VF RIP U-TREUE,0
40 - 44,NRW,124.26360694397437,44.320116001464285,36,0,3PLAY JUMP,1
45 - 49,KBW,49.26305059325978,48.123947102837754,701,0,RED INTERNET & PHONE CABLE U,1
70 - 74,KBW,31.47332697172066,37.04393348989255,28,0,MMA,1
40 - 44,NRW,33.387568955584584,51.411606530411,29,0,RED INTERNET & PHONE CABLE U,1
30 - 34,NRW,41.76400162593687,19.618594403762447,25,0,VF CABLEMAX,1
18 - 24,NRW,39.81747022144548,38.38651695465043,833,0,RED INTERNET & PHONE CABLE U,1
