customer_age_class,region,basket_package_price_disc,internet_package_price_disc,basket_days_until_contract_end,count_previous_cancellations_0_18,internet_product_name,flag_churn
80 and over,HSN,89.02886265288431,53.16442751568715,21,4,3PLAY START,1
70 - 74,HSN,4.803980150891118,34.10350905022056,83,7,GIGAZUHAUSE CABLEMAX,0
60 - 64,HSN,56.41032088036998,66.0766264390254,71,5,2PLAY JUMP,0
40 - 44,NRW,3.7772585285630544,67.40241182613904,72,3,GIGAZUHAUSE KABEL,0
18 - 24,HSN,14.854948800654888,14.201945742059364,30,0,GIGAZUHAUSE CABLEMAX,1
55 - 59,NRW,17.34847734975471,78.96182536356055,21,0,INTERNET PREMIUM,1
80 and over,NRW,50.15639133939109,36.75776464724068,60,0,3PLAY PLUS HRZ,0
55 - 59,KBW,95.88474625126868,91.00882796006857,96,7,3PLAY PLUS,1
70 - 74,NRW,57.73104041233454,81.3185944413122,68,1,INTERNET COMFORT,0
70 - 74,KBW,94.80176988877606,28.26695970275389,14,6,RIP CABLE U TREUE,0
45 - 49,NRW,20.288565283512007,99.65330670737093,29,3,3PLAY PREMIUM HRZ,0
75 - 79,NRW,23.280703345421937,86.84416179716592,86,9,INTERNET COMFORT,1
75 - 79,NRW,43.22251151424549,39.33926120515275,48,2,3PLAY PREMIUM HRZ,1
under 18,NRW,36.7385374637918,90.5681867679275,59,4,2PLAY JUMP,0
50 - 54,KBW,94.20346929349243,76.39035885610052,11,9,GIGAZUHAUSE KABEL,1
not available,NRW,79.42886199655273,10.203247037992114,16,1,3PLAY VORTEIL,0
50 - 54,KBW,98.17336991203705,43.35400686624678,94,3,3PLAY HD BOX + ALLSTARS,0
70 - 74,NRW,43.59186660863641,28.987409167759647,77,0,INTERNET START HZ TV,1
35 - 39,HSN,2.8000442903858946,60.0055555586094,75,4,HSI HZ BOX ONLY,0
under 18,KBW,5.428604253367331,76.86776131463205,2,0,GIGAZUHAUSE CABLEMAX EB,0
45 - 49,HSN,25.14282887125907,95.07440529878215,28,6,3PLAY + PAY,0
45 - 49,KBW,35.288702404325775,9.826651639851747,14,2,INTERNET,1
18 - 24,NRW,6.994891462829189,80.35325458119948,92,1,3PLAY PLUS,1
not available,KBW,56.22747282837596,27.72733354245097,69,2,3PLAY PLUS MTA,1
65 - 69,NRW,74.80208242528145,54.20091640352781,35,2,GIGAZUHAUSE KABEL,1
not available,KBW,55.491146493571165,32.49790392759514,65,3,2PLAY FLY,0
35 - 39,NRW,26.889234169991493,80.69866193256031,22,4,3PLAY PLUS MTA,1
75 - 79,KBW,76.55388306496098,97.34960814693281,74,9,3PLAY FLY,1
70 - 74,HSN,79.75062358640365,38.91228221798815,60,0,3PLAY TREUE MODEM,0
75 - 79,KBW,36.15651936094252,20.37096628938245,94,3,INTERNET START HZ TV,0
60 - 64,KBW,68.95871042635451,14.649466526678378,52,6,GIGAZUHAUSE TREUE,0
not available,KBW,76.33550098211576,19.49931293749364,80,3,VF RIP U-TREUE,0
60 - 64,NRW,22.988504053177717,94.57806987482623,71,9,INTERNET,1
30 - 34,HSN,13.40051074966352,15.34041730500071,78,7,2PLAY TREUE,0
not available,NRW,84.18389496842767,8.559607159473693,47,9,EAZY,1
60 - 64,HSN,50.278409396606506,79.2713335341326,9,1,3PLAY + HD BOX + PAY,0
80 and over,KBW,78.21226636592962,9.811020875531963,65,4,3PLAY JUMP,1
65 - 69,NRW,38.528631653332,40.75145447714009,32,7,TELEFON HSI,0
25 - 29,NRW,91.87872488833798,62.82757672589063,72,6,GIGAZUHAUSE KABEL,0
not available,KBW,63.48126343088405,55.79491735485739,98,1,3PLAY + PAY,0
65 - 69,NRW,96.82205872228998,31.647438118731564,49,5,2PLAY FLY,1
70 - 74,HSN,21.465626331722344,73.39453212386998,71,7,TELEFON HSI,0
30 - 34,NRW,53.389001226,84.63481833794539,79,7,1PLAY MAX,0
25 - 29,KBW,16.678432159354895,45.71912226216005,62,6,3PLAY + PAY,1
30 - 34,KBW,13.333335779904122,54.85409830106601,84,7,1PLAY MAX,1
60 - 64,NRW,69.15134205241917,63.64371278730072,68,0,2PLAY COMFORT,1
not available,HSN,22.071823246453746,46.21697095990719,27,3,TELEFON HSI,0
60 - 64,KBW,79.5640360230687,18.36708354568366,15,1,3PLAY PLUS HRZ,0
not available,HSN,53.00895986649641,37.97921560597318,96,3,2PLAY TREU,1
40 - 44,NRW,83.77560139049235,22.98463984274538,63,3,VF CABLEMAX FULL FLEX,0
25 - 29,KBW,30.639495963930198,4.060024517672057,81,9,TREUEPLUS BASIS,1
65 - 69,NRW,56.09702728131356,68.68458065851597,58,1,VF CABLEMAX,1
35 - 39,HSN,58.293306460122565,45.46829009371811,52,4,3PLAY,1
55 - 59,HSN,23.674865862940166,18.62172260283407,2,4,2PLAY PREMIUM,1
60 - 64,HSN,72.74122885429313,19.96172367302461,81,1,3PLAY HD BOX,1
80 and over,KBW,69.39343619635535,49.5457790277426,10,6,MMA MB,1
30 - 34,KBW,82.345627694699,96.99555753888207,75,5,3PLAY SMART,1
70 - 74,KBW,55.18466523807923,65.11403779184337,53,4,2PLAY TREUE,0
under 18,HSN,47.32556139099021,47.57117644196273,38,4,128KBIT,1
75 - 79,KBW,31.51516741043873,57.1459613579269,91,3,INTERNET PREMIUM,0
under 18,HSN,42.9915089589208,55.70290336643168,8,5,3PLAY TREUE MODEM,0
80 and over,KBW,59.137401387893405,87.81244407637115,13,7,TELEFON HSI,1
under 18,NRW,28.16076944506507,10.98077560149079,75,2,3PLAY PREMIUM HRZ,1
55 - 59,NRW,50.77000436118897,95.23316100466606,30,1,2PLAY FLY,1
30 - 34,HSN,73.00771628940845,27.197039538971126,47,4,3PLAY + HD BOX + PAY,1
50 - 54,HSN,43.801867471843124,23.072765133750984,0,3,3PLAY SMART HRZ,0
70 - 74,NRW,22.423708443444568,74.96399093019109,70,9,2PLAY START,0
35 - 39,HSN,44.01470484034745,80.53458115923166,37,0,2PLAY FLY,1
under 18,HSN,85.32656653891084,14.843570580025467,28,2,3PLAY FLY,1
18 - 24,KBW,56.69934214114439,49.34403328339778,65,4,GIGAZUHAUSE TREUE,1
75 - 79,KBW,70.64566671387303,87.16641703628345,47,6,HSI HZ BOX ONLY,1
35 - 39,KBW,19.79169819148262,94.3819870274549,95,3,3PLAY SMART HRZ,0
80 and over,HSN,14.378089886541435,49.9340526514967,45,5,1PLAY,1
80 and over,KBW,21.065269088588323,58.76314573403586,56,0,3PLAY PLUS MTA,0
under 18,KBW,70.86835161248098,38.95642541888375,6,7,3PLAY TREUE HRZ,0
70 - 74,KBW,87.65331072606286,28.679113836592673,29,9,VF RIP U-TREUE,1
65 - 69,HSN,98.61729193691227,15.999561010632391,3,6,3PLAY PLUS,0
50 - 54,KBW,87.74700911728863,9.291104079683887,84,3,3PLAY TREUE GENRE,1
50 - 54,KBW,86.35424094778129,3.66113533697342,69,2,GIGAZUHAUSE KABEL,1
65 - 69,HSN,76.63886025863783,4.6080729502543605,21,9,2PLAY PREMIUM,0
not available,HSN,98.85449819205292,51.242476690325155,37,7,3PLAY PREMIUM,1
55 - 59,KBW,6.058191773620769,12.438623554491945,43,9,2PLAY JUMP,0
75 - 79,HSN,70.16993941897073,17.688750250935893,98,6,EAZY,0
75 - 79,KBW,74.50964493553492,97.5366622380038,44,2,INTERNET,1
40 - 44,NRW,48.039563056863855,18.00215472598252,37,6,GIGAZUHAUSE CABLEMAX EB,0
40 - 44,NRW,96.36625071077847,6.445918225197822,38,6,1PLAY MAX,0
30 - 34,HSN,68.28036176414501,63.84328187997348,71,7,3PLAY VORTEIL,0
55 - 59,NRW,48.7688898193303,44.43273306544163,55,1,TREUEPLUS BASIS,0
65 - 69,KBW,53.42000703605967,26.730794862688224,37,9,GIGAZUHAUSE CABLEMAX,1
18 - 24,HSN,87.92314766786521,86.34717757462651,72,5,3PLAY JUMP,1
under 18,HSN,50.347205876074355,89.2429610616009,1,7,GIGAZUHAUSE CABLEMAX,0
40 - 44,HSN,60.247806081717606,52.57182089983213,3,6,1PLAY,0
80 and over,KBW,86.6867764386966,88.7684370628145,80,6,3PLAY TREUE MODEM,1
45 - 49,HSN,58.854184844780434,69.07700633229663,60,3,3PLAY COMFORT,1
50 - 54,KBW,92.23385033135246,80.85551412640005,50,2,EAZY FLEX,0
18 - 24,NRW,27.496537269471755,49.095519043732374,20,4,3PLAY COMFORT,1
35 - 39,HSN,39.09385248983529,12.208179357182757,71,7,3PLAY SMART HRZ,0
55 - 59,NRW,12.46137911086378,8.076339509166107,95,3,3PLAY TREUE HRZ,0
50 - 54,KBW,29.476832670097853,34.660682897546735,13,5,3PLAY PLUS,1
30 - 34,NRW,58.97156360711337,90.79309880278892,38,3,MMA,1
40 - 44,HSN,74.69608217002941,24.336253946177976,96,7,2PLAY TREUE,0
not available,NRW,17.41519878849106,37.31486265551843,66,2,GIGAZUHAUSE TREUE,1
80 and over,HSN,6.984874819319198,79.8450416940098,24,0,3PLAY + HD BOX + PAY,1
35 - 39,NRW,49.74059922566734,31.199043172550144,35,3,TREUEPLUS BASIS,1
not available,NRW,45.66197998018603,6.102877871698864,84,3,GIGAZUHAUSE TREUE B,0
not available,NRW,46.607808963623896,71.09412836489837,79,0,3PLAY TREUE GENRE,0
under 18,NRW,37.77586701865998,27.244854258272934,67,2,GIGAZUHAUSE KABEL,0
not available,HSN,4.998822296428074,39.665885401172055,75,3,3PLAY COMFORT,0
50 - 54,NRW,67.72571202581406,51.700731541358856,26,5,3PLAY FLY,1
70 - 74,NRW,14.528808137867843,37.58606275010503,44,4,3PLAY,0
55 - 59,NRW,32.78990469172302,58.11897388969175,13,3,2PLAY PLUS,1
60 - 64,HSN,84.26113605191108,46.89963301120991,89,5,3PLAY PLUS HRZ,0
80 and over,NRW,93.17349026824238,18.48988691253447,9,1,2PLAY TREU,0
18 - 24,NRW,11.706247795692493,23.059381227318998,67,7,INTERNET PREMIUM,1
35 - 39,HSN,24.30503606934925,90.28230259007341,25,6,GIGAZUHAUSE KABEL,1
60 - 64,NRW,88.8092766198274,60.47281929663681,38,3,VF RIP U-TREUE,1
50 - 54,KBW,29.03945825177251,57.92018638684486,54,0,3PLAY VORTEIL,0
70 - 74,NRW,7.1669707957729205,27.949298632476903,14,6,1PLAY MAX,1
60 - 64,KBW,88.33930293096094,37.66961902360908,24,4,EAZY FLEX,1
under 18,NRW,39.307404723239806,61.56200290273115,80,5,3PLAY PREMIUM,0
40 - 44,NRW,6.42035953836645,41.43062053367452,64,4,3PLAY + HD BOX + PAY,1
45 - 49,HSN,16.83112863323526,0.30919123825986494,20,0,3PLAY SMART,0
45 - 49,KBW,77.1698616454892,83.64476523289139,75,6,3PLAY COMFORT,0
65 - 69,NRW,51.631240351474176,34.94085916311847,6,0,3PLAY HD BOX,0
50 - 54,NRW,69.09842804185533,57.37645741503844,14,6,HSI HZ BOX ONLY,0
60 - 64,NRW,62.96465445398658,30.174293106540894,56,2,GIGAZUHAUSE TREUE,1
under 18,NRW,62.1830097516879,0.37437938364280887,18,3,2PLAY,1
45 - 49,NRW,21.482179618714547,82.19852607573739,92,4,GIGAZUHAUSE KABEL,0
35 - 39,KBW,55.61035948311079,19.66268479200063,96,7,3PLAY TREUE HRZ,0
70 - 74,HSN,29.88509903273753,46.717838811648335,22,4,GIGAZUHAUSE CABLEMAX,1
70 - 74,HSN,8.40110502588145,37.67918112800659,13,6,3PLAY TREUE GENRE,1
30 - 34,KBW,54.253454304135175,60.39729064481827,59,2,EAZY,1
not available,HSN,21.393790351157406,50.95854161024811,27,6,INTERNET COMFORT,0
under 18,HSN,98.72292491913956,36.87986635084795,33,4,1PLAY MAX,1
65 - 69,KBW,93.08026034538611,7.315869139953268,18,0,3PLAY PREMIUM MTA,0
55 - 59,HSN,15.177475134295747,1.8830558786894769,23,4,INTERNET,0
65 - 69,NRW,33.05329839627631,1.1146646822413397,22,7,3PLAY COMFORT,0
80 and over,HSN,4.614678892018964,53.01463279757799,17,2,VF CABLEMAX FULL FLEX,1
30 - 34,HSN,47.20695896275041,54.21006630661655,53,6,TREUEPLUS BASIS,1
30 - 34,NRW,8.286004588976393,12.096941643721904,20,3,1PLAY,1
35 - 39,KBW,96.31217356456882,61.69916605285176,63,1,3PLAY HD BOX + ALLSTARS,0
60 - 64,NRW,60.53782373018047,47.202546299330294,54,7,HSI HZ BOX ONLY,0
60 - 64,KBW,32.33180577047582,64.32354786795324,34,2,3PLAY START,0
40 - 44,NRW,37.456131766295364,79.93757353713632,98,0,3PLAY START,0
70 - 74,KBW,75.01597120913057,10.649193284737468,77,2,3PLAY SMART HRZ,0
60 - 64,NRW,66.1438109663253,22.630048551970027,66,7,3PLAY,1
65 - 69,NRW,31.88807323678321,21.984744857823756,16,7,GIGAZUHAUSE KABEL,0
70 - 74,NRW,88.75950477607107,47.85424049530028,55,4,3PLAY TREUE MODEM,0
75 - 79,KBW,83.90480932444969,40.004056357626524,72,6,GIGAZUHAUSE KABEL,1
25 - 29,KBW,7.778195759032336,85.70368721853679,56,9,3PLAY HD BOX + ALLSTARS,1
60 - 64,KBW,4.673950017114425,14.646704348830319,29,6,2PLAY TREUE,0
under 18,HSN,82.08320294659165,48.692221983825235,23,4,3PLAY TREUE,0
not available,HSN,36.57948408689477,61.06315849081487,90,7,1PLAY MAX,0
25 - 29,NRW,1.348669906097677,2.036970671948646,91,5,VF RIP U-TREUE,0
50 - 54,NRW,9.556744867312705,79.91823627549208,21,7,3PLAY PREMIUM MTA,0
40 - 44,NRW,83.64598772865524,49.80158662947702,91,4,2PLAY TREUE,0
under 18,NRW,81.44351125037332,25.25266266420373,40,0,2PLAY COMFORT,0
65 - 69,NRW,73.56234122687263,64.89582471803692,100,2,MMA MB,1
65 - 69,HSN,36.73164503438087,71.21339321174746,74,5,GIGAZUHAUSE TREUE,1
75 - 79,NRW,25.414301935484364,38.20655194144603,74,5,3PLAY COMFORT,1
35 - 39,HSN,87.37776689000877,25.188896285985596,61,3,3PLAY PREMIUM,1
under 18,HSN,16.626904028107013,95.44753533111914,25,2,3PLAY JUMP,0
30 - 34,NRW,42.62528076584344,48.39178026858178,93,3,3PLAY + HD BOX + PAY,1
75 - 79,KBW,87.6488148788276,54.416976059565215,57,4,3PLAY PLUS,1
under 18,HSN,46.75067501362565,25.879973726036056,19,0,INTERNET PREMIUM,0
under 18,HSN,35.70098488564031,48.47883078629369,23,6,VF RIP U-TREUE,0
65 - 69,KBW,51.09925579534617,28.809400247645655,87,7,GIGAZUHAUSE TREUE B,1
55 - 59,HSN,81.86974692378679,64.46768203834917,86,6,VF CABLEMAX FULL FLEX,0
50 - 54,KBW,47.88420896952277,71.70542787180827,1,7,2PLAY COMFORT,1
35 - 39,NRW,57.46488808134954,81.59890151447047,62,4,2PLAY TREUE,0
75 - 79,NRW,39.23611795509839,25.410893128989752,71,5,3PLAY + HD BOX + PAY,1
25 - 29,NRW,53.63611282843747,0.9806324459905258,68,0,GIGAZUHAUSE CABLEMAX EB,0
45 - 49,HSN,80.66472143868937,47.73306251680003,15,3,3PLAY + HD BOX + PAY,0
60 - 64,KBW,54.782978473481805,80.18774126030263,74,3,2PLAY PREMIUM,0
75 - 79,KBW,49.62530521669566,27.112995269579756,26,5,GIGAZUHAUSE TREUE D,1
35 - 39,HSN,47.102551103552024,83.6012390198766,87,7,INTERNET COMFORT,0
50 - 54,KBW,77.64674685787053,81.10210765446116,92,1,2PLAY START,0
not available,HSN,22.817301082123898,5.932100905319093,20,0,EAZY FLEX,0
25 - 29,HSN,42.46299705395269,18.34309342474335,23,1,3PLAY FLY,0
55 - 59,HSN,30.760776389895295,22.166321439688474,17,0,TREUEPLUS,0
55 - 59,NRW,11.792982738476354,83.17853002777873,61,3,3PLAY PREMIUM MTA,1
80 and over,KBW,62.02772322510812,32.09967740901689,88,9,3PLAY VORTEIL,0
30 - 34,KBW,66.21217503250216,42.96133880003289,32,9,3PLAY PLUS,0
80 and over,HSN,9.717986081906238,61.548006378529195,42,0,3PLAY PLUS HRZ,0
75 - 79,NRW,92.5281909841137,63.06157351123189,16,3,GIGAZUHAUSE CABLEMAX EB,1
35 - 39,HSN,59.13216104884905,6.983841696541893,97,0,GIGAZUHAUSE TREUE C,0
40 - 44,HSN,28.08108000507995,45.10131040489512,40,1,GIGAZUHAUSE KABEL,0
65 - 69,HSN,2.0539401256255974,93.50254474024537,49,3,INTERNET START HZ TV,1
25 - 29,KBW,54.09532661551145,52.08707352444413,7,4,RED INTERNET & PHONE CABLE U,1
under 18,KBW,33.26636225493296,19.205951276531874,82,0,3PLAY TREUE,1
75 - 79,NRW,97.92677262689449,41.59395579988284,8,4,3PLAY TREUE GENRE,0
40 - 44,HSN,96.64886691468543,11.535746850599416,80,5,VF CABLEMAX FULL FLEX,0
40 - 44,HSN,48.042633632163415,89.1121524170242,1,9,2PLAY,0
45 - 49,KBW,68.51275984093294,3.918978160364661,18,1,2PLAY FLY,1
35 - 39,HSN,57.98978628063385,71.88217108572968,22,7,EAZY,0
under 18,NRW,10.211062366371893,18.63459508965907,34,2,INTERNET COMFORT,0
45 - 49,NRW,27.431692048457112,21.1094524931704,7,2,INTERNET PREMIUM,0
75 - 79,NRW,17.504592672600626,68.29642951914987,6,2,GIGAZUHAUSE CABLEMAX,1
under 18,HSN,32.25489304667486,89.95755590983954,96,7,3PLAY FLY,1
60 - 64,KBW,26.90975334685264,9.140521157353332,62,5,2PLAY JUMP,0
75 - 79,KBW,23.906721679619803,19.204008456861388,77,5,3PLAY FLY,1
75 - 79,HSN,75.46058030760217,44.72449324476471,52,2,EAZY FLEX,0
25 - 29,HSN,84.9470972754061,26.75349585343455,9,3,3PLAY TREUE HRZ,0
30 - 34,KBW,45.71208954777705,38.14656144786773,7,1,GIGAZUHAUSE KABEL,1
25 - 29,NRW,77.64368962736445,87.13910676263743,98,1,2PLAY TREU,1
35 - 39,NRW,10.456154634624736,64.19059921572996,48,2,3PLAY TREUE,1
not available,NRW,80.68717207577778,16.76644029623442,1,9,3PLAY TREUE,1
55 - 59,NRW,61.952436410865786,66.2994285713193,60,6,3PLAY PLUS,0
70 - 74,HSN,70.9993682940276,82.88227721896878,49,3,3PLAY JUMP,1
30 - 34,NRW,17.788788007182653,98.55242975836813,100,7,2PLAY START,1
35 - 39,KBW,90.69090346135278,6.922648245270791,68,3,2PLAY,0
45 - 49,KBW,40.416025970933376,70.56082322685103,34,9,EAZY,0
35 - 39,KBW,13.711853208091329,69.64606565406906,14,6,MMA,0
80 and over,KBW,76.49024401672521,51.53730402578366,45,9,3PLAY SMART,1
65 - 69,NRW,78.77634867457837,96.19490628657859,45,5,3PLAY COMFORT,1
45 - 49,KBW,50.01676584926818,78.26588566453658,31,4,EAZY FLEX,0
50 - 54,NRW,27.377651520365053,5.828739875731137,70,3,3PLAY + HD BOX + PAY,1
80 and over,NRW,8.733063468362701,80.42853537978412,69,7,MMA,0
65 - 69,HSN,33.68809049886878,53.87336601968053,47,0,3PLAY SMART,1
55 - 59,KBW,59.52822170678387,43.35815404628298,31,5,3PLAY FLY,1
70 - 74,NRW,74.77133376883721,44.59061729682805,82,1,GIGAZUHAUSE TREUE,0
60 - 64,NRW,88.85960060029593,40.37466125181619,25,5,3PLAY HD BOX,0
40 - 44,KBW,56.9965962190785,46.21352887480805,58,7,2PLAY COMFORT,0
55 - 59,KBW,10.622228222117602,45.65558428031583,43,4,3PLAY HD BOX,0
40 - 44,KBW,68.30549307956824,9.028367773880653,96,4,1PLAY,1
not available,KBW,2.781871760968291,7.033363148647376,15,9,3PLAY TREUE GENRE,0
40 - 44,HSN,76.35423018423417,42.38883090288632,87,9,INTERNET START HZ TV,1
80 and over,NRW,47.244745261927044,78.33345096791088,100,7,INTERNET COMFORT,0
25 - 29,NRW,68.7268442756345,9.28416906244397,50,9,2PLAY START,1
under 18,KBW,83.69288385935356,34.151552315369,13,5,128KBIT,1
45 - 49,NRW,29.731223478859004,73.2716349242331,16,2,3PLAY PREMIUM,0
60 - 64,NRW,55.37234261001688,7.868110783180359,6,5,3PLAY TREUE GENRE,1
not available,HSN,27.26723012272243,13.312308212504231,71,0,VF CABLEMAX FULL FLEX,0
55 - 59,HSN,71.28165813459152,52.410680407074054,85,0,TREUEPLUS,1
75 - 79,NRW,41.63842456053003,88.09717869021544,28,2,GIGAZUHAUSE TREUE B,1
60 - 64,HSN,30.58824561639204,88.82042979506751,11,1,2PLAY PREMIUM,1
65 - 69,KBW,90.92637730653053,57.20426746210665,14,2,MMA,0
60 - 64,HSN,12.878306148734197,89.44904892711561,28,5,3PLAY VORTEIL,0
55 - 59,HSN,13.860088603970034,80.58295851514205,54,2,2PLAY TREUE,1
65 - 69,KBW,48.245342701326635,43.92890153585288,16,2,2PLAY TREU,1
45 - 49,KBW,75.86139750042385,84.11625621167221,43,4,VF RIP U-TREUE,1
55 - 59,HSN,7.845158621293846,42.18207879064136,48,6,2PLAY,1
80 and over,HSN,86.95322249520697,97.62741496539009,78,7,2PLAY FLY,0
60 - 64,HSN,4.266710337150115,69.21017944458235,7,0,2PLAY START,0
35 - 39,HSN,9.5840049481824,81.0756492260076,98,3,3PLAY PREMIUM,1
30 - 34,KBW,47.50519240034096,58.67363968706544,68,7,TREUEPLUS BASIS,0
55 - 59,NRW,45.31130739448762,47.38483123607988,14,5,INTERNET START HZ TV,0
80 and over,NRW,28.674624440898523,18.120977546386996,83,2,3PLAY SMART,0
40 - 44,KBW,93.76791761195075,24.98917563220122,26,6,2PLAY,0
60 - 64,HSN,58.13674591331802,15.489007271408772,0,9,2PLAY FLY,0
50 - 54,HSN,3.4666712844602876,90.5251387769074,1,7,2PLAY PREMIUM,0
30 - 34,NRW,74.15625817669958,55.23026661408695,48,6,3PLAY PLUS HRZ,1
18 - 24,NRW,18.652422579548766,32.283191636921806,7,9,VF CABLEMAX FULL FLEX,1
50 - 54,HSN,74.92335998210591,28.113374496901557,3,4,2PLAY,1
75 - 79,KBW,55.61358505205865,20.009826186569878,3,6,TELEFON HSI,1
under 18,KBW,0.745007943604048,60.167950531857336,24,5,3PLAY PLUS HRZ,1
55 - 59,KBW,83.23990467758908,25.255151119017828,52,1,RED INTERNET & PHONE CABLE U,1
65 - 69,HSN,51.05112664995097,90.9492524915851,48,2,VF RIP U-TREUE,0
45 - 49,HSN,78.91932645792168,80.36995348236177,95,4,GIGAZUHAUSE TREUE B,0
80 and over,HSN,44.54380752404548,60.41072290232214,66,6,2PLAY PREMIUM,0
65 - 69,HSN,84.91438874687289,17.168327102214764,37,5,3PLAY PLUS,1
30 - 34,NRW,85.22298381768123,12.16617531962989,5,3,3PLAY START,0
not available,KBW,53.30676148912071,10.320136209218633,25,5,INTERNET COMFORT,1
25 - 29,NRW,69.24752586427375,12.481775018927388,47,9,2PLAY TREU,1
45 - 49,HSN,36.092413806418556,2.769658887308002,56,1,3PLAY HD BOX + ALLSTARS,0
18 - 24,NRW,82.86080965473104,85.05425878329447,90,1,3PLAY JUMP,0
55 - 59,NRW,23.439459440782596,76.63766614420058,2,4,3PLAY JUMP,0
under 18,NRW,94.15430640919385,27.542983366320605,34,4,3PLAY + PAY,0
60 - 64,KBW,32.988760343702154,70.68403321049125,36,4,3PLAY PLUS MTA,1
80 and over,HSN,69.94801009772186,3.278809642684166,78,4,GIGAZUHAUSE TREUE,1
not available,HSN,20.106937567528483,1.6684585309182154,65,4,RED INTERNET & PHONE CABLE U,0
30 - 34,KBW,8.429985262124795,73.688520281495,17,7,2PLAY PLUS,1
45 - 49,KBW,20.961985648044468,77.33361893561765,72,4,INTERNET START HZ TV,0
30 - 34,KBW,99.86256904580932,1.9872281327711239,19,2,3PLAY HD BOX + ALLSTARS,0
70 - 74,KBW,97.58480660305547,27.738815570705366,12,9,INTERNET START HZ TV,0
18 - 24,HSN,3.0841284106407962,66.71049253680124,44,1,EAZY,1
30 - 34,KBW,48.21793494294106,62.88845390604111,88,4,2PLAY COMFORT,0
60 - 64,HSN,65.86498907627129,76.50855156376169,28,1,TELEFON HSI,1
30 - 34,KBW,12.159681837541235,66.74900662058614,26,1,128KBIT,1
35 - 39,HSN,37.31111873970083,10.946047999009068,63,2,2PLAY,1
25 - 29,NRW,27.46420865406236,14.773782812977254,89,3,2PLAY JUMP,0
under 18,NRW,51.67698372531241,95.48799000524697,75,6,3PLAY HD BOX,1
18 - 24,KBW,28.967285691231915,71.64412684951942,89,9,TREUEPLUS BASIS,0
70 - 74,KBW,43.505150360577915,22.020720824638186,28,2,3PLAY PREMIUM HRZ,1
under 18,HSN,29.57232317623928,8.487102391201095,26,3,INTERNET PREMIUM,1
50 - 54,HSN,1.5674233154483797,45.65763058593125,96,2,3PLAY + PAY,1
45 - 49,NRW,84.40593214483326,5.721414821354742,82,3,3PLAY HD BOX + ALLSTARS,0
50 - 54,HSN,85.8675739608199,9.470189450622513,59,5,3PLAY + PAY,1
25 - 29,KBW,96.54086426104847,97.2004798709745,41,5,INTERNET PREMIUM,1
30 - 34,HSN,73.34121268058234,8.027591774674237,23,1,GIGAZUHAUSE TREUE C,1
18 - 24,NRW,81.22123508018403,9.453621189958096,63,3,EAZY,0
under 18,NRW,6.277243674324873,69.83830720314839,32,2,3PLAY PREMIUM MTA,0
55 - 59,NRW,96.05175942139697,36.013426833134176,22,0,INTERNET COMFORT,0
35 - 39,HSN,30.583148045412212,31.66617888851153,25,6,MMA,0
60 - 64,NRW,4.7274671978850265,95.43287127862155,70,4,GIGAZUHAUSE CABLEMAX EB,0
55 - 59,KBW,59.11903847602419,19.94316973281045,62,1,2PLAY PLUS,0
40 - 44,KBW,5.1221312108686075,63.11348713360607,24,0,3PLAY PREMIUM HRZ,0
50 - 54,NRW,19.1070685853984,98.22276885724204,35,6,MMA MB,0
under 18,HSN,97.15761893662322,12.498961524606656,83,0,128KBIT,0
18 - 24,KBW,59.88926692074196,2.0257022994404794,11,3,3PLAY VORTEIL,0
40 - 44,NRW,78.39472700578514,25.434524088881794,3,9,RED INTERNET & PHONE CABLE U,1
under 18,HSN,1.4158364188599948,94.9117682869718,97,9,INTERNET START HZ TV,0
not available,NRW,43.87314737159538,3.197087223405448,7,0,3PLAY TREUE MODEM,1
35 - 39,NRW,42.202568175050935,97.98818416549892,98,7,MMA,1
18 - 24,HSN,78.49475226010505,53.643042218112726,54,9,3PLAY SMART,1
30 - 34,HSN,23.590639939093215,66.62695286898379,81,1,GIGAZUHAUSE TREUE B,0
45 - 49,HSN,39.576013601030866,21.82788159739838,53,6,TELEFON HSI,1
60 - 64,HSN,4.535652519494093,91.99447065108454,62,2,2PLAY PLUS,1
30 - 34,KBW,35.69092268788248,99.8382986882588,30,0,GIGAZUHAUSE TREUE B,0
40 - 44,NRW,15.484951946485348,15.801239049298454,36,5,VF CABLEMAX,0
80 and over,HSN,89.45554498286121,61.96548776083717,36,2,3PLAY FLY,0
25 - 29,HSN,91.08151546194354,29.495758665488058,29,7,3PLAY HD BOX + ALLSTARS,0
35 - 39,NRW,98.59253305484144,6.834527472487661,16,7,3PLAY + HD BOX + PAY,0
not available,NRW,31.96033221719714,33.5939741068692,65,3,3PLAY SMART HRZ,1
70 - 74,HSN,37.20132302274225,28.82530677609013,15,3,3PLAY TREUE GENRE,1
35 - 39,KBW,71.70387062212696,98.44458242749552,66,0,3PLAY TREUE HRZ,0
70 - 74,HSN,70.08594013259963,40.80988467458167,81,1,INTERNET PREMIUM,0
35 - 39,KBW,53.78635769416885,41.59561045735736,33,4,GIGAZUHAUSE TREUE D,0
35 - 39,KBW,54.11994797124745,32.78025948522688,94,5,128KBIT,0
18 - 24,HSN,22.125292255473617,91.34499863948086,33,6,3PLAY HD BOX,0
65 - 69,HSN,22.819546159940675,51.473811084559394,75,5,GIGAZUHAUSE TREUE,0
